key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,z,1,0.9919,,,,,,,,0.9919,1,0,6,6,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,z,1,0.7395,,,,,,,,0.7395,1,0,7,7,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,z,1,1.1768,,,,,,,,1.1768,1,0,8,8,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,z,1,0.9249,,,,,,,,0.9249,1,0,9,9,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,m,1,0.5475,,,,,,,,0.5475,1,0,10,10,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,m,1,0.6078,,,,,,,,0.6078,1,0,11,11,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,z,0,0.5468,,,,,,,,0.5468,0,0,12,12,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,z,1,0.7841,,,,,,,,0.7841,1,0,13,13,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,m,1,0.6114,,,,,,,,0.6114,1,0,14,14,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,z,1,1.0311,,,,,,,,1.0311,1,0,15,15,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.056481481,-0.401851852,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,1.2295,1,,,,,,,,,,,,,,z,1,1.2295,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,0,0,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.6677,1,,,,,,,,,,,,,,m,1,0.6677,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,1,1,9,1,DIVER,C,old,m,./images/DIVER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.799,1,,,,,,,,,,,,,,z,1,0.799,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,2,2,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,1.3263,1,,,,,,,,,,,,,,m,1,1.3263,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,3,3,82,1,PEBBLE,HB,old,m,./images/PEBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,1.3202,1,,,,,,,,,,,,,,m,1,1.3202,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,4,4,49,1,BISHOP,HB,old,m,./images/BISHOPHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.7703,1,,,,,,,,,,,,,,z,1,0.7703,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,5,5,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,1.1631,1,,,,,,,,,,,,,,z,1,1.1631,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,6,6,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.8189,1,,,,,,,,,,,,,,m,1,0.8189,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,7,7,31,1,STEAK,HB,old,m,./images/STEAKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.777,1,,,,,,,,,,,,,,m,1,0.777,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,8,8,53,1,POSTER,LB,old,m,./images/POSTERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,1.617,1,,,,,,,,,,,,,,z,1,1.617,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,9,9,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,2.3519,1,,,,,,,,,,,,,,z,1,2.3519,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,10,10,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,1.3597,1,,,,,,,,,,,,,,m,1,1.3597,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,11,11,70,1,BANANA,HB,old,m,./images/BANANAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.6641,1,,,,,,,,,,,,,,z,1,0.6641,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,12,12,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.7011,1,,,,,,,,,,,,,,m,1,0.7011,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,13,13,44,1,BASKET,LB,old,m,./images/BASKETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.6878,1,,,,,,,,,,,,,,m,1,0.6878,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,14,14,50,1,PILOT,LB,old,m,./images/PILOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.6358,1,,,,,,,,,,,,,,m,1,0.6358,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,15,15,75,1,HAMMER,C,old,m,./images/HAMMER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.7044,1,,,,,,,,,,,,,,z,1,0.7044,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,16,16,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.6028,0,,,,,,,,,,,,,,m,0,0.6028,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,17,17,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.7138,1,,,,,,,,,,,,,,m,1,0.7138,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,18,18,71,1,BUBBLE,LB,old,m,./images/BUBBLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,1.4445,1,,,,,,,,,,,,,,m,1,1.4445,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,19,19,67,1,POKER,HB,old,m,./images/POKERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.7226,1,,,,,,,,,,,,,,m,1,0.7226,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,20,20,59,1,BRUSH,LB,old,m,./images/BRUSHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,1.0437,0,,,,,,,,,,,,,,z,0,1.0437,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,21,21,76,1,MIDGET,HB,old,m,./images/MIDGETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.5932,1,,,,,,,,,,,,,,m,1,0.5932,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,22,22,11,1,MEDAL,LB,old,m,./images/MEDALLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,1.3444,1,,,,,,,,,,,,,,z,1,1.3444,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,23,23,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,1.4896,1,,,,,,,,,,,,,,m,1,1.4896,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,24,24,40,1,SNAKE,HB,old,m,./images/SNAKEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,1.3099,1,,,,,,,,,,,,,,z,1,1.3099,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,25,25,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.5436,1,,,,,,,,,,,,,,m,1,0.5436,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,26,26,80,1,PLANET,LB,old,m,./images/PLANETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.5852,1,,,,,,,,,,,,,,m,1,0.5852,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,27,27,15,1,COLLAR,C,old,m,./images/COLLAR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,1.2084,1,,,,,,,,,,,,,,m,1,1.2084,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,28,28,28,1,CASINO,HB,old,m,./images/CASINOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.7431,1,,,,,,,,,,,,,,m,1,0.7431,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,29,29,43,1,STOOL,HB,old,m,./images/STOOLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.8973,1,,,,,,,,,,,,,,z,1,0.8973,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,30,30,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.7318,1,,,,,,,,,,,,,,z,1,0.7318,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,31,31,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.7259,1,,,,,,,,,,,,,,m,1,0.7259,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,32,32,8,1,CLIFF,LB,old,m,./images/CLIFFLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.7359,1,,,,,,,,,,,,,,z,1,0.7359,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,33,33,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.7052,1,,,,,,,,,,,,,,m,1,0.7052,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,34,34,47,1,LAGOON,LB,old,m,./images/LAGOONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.6759,1,,,,,,,,,,,,,,z,1,0.6759,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,35,35,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,2.2888,1,,,,,,,,,,,,,,z,1,2.2888,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,36,36,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31,2022-02-12_16h08.03.208,lexical_decision_task_DD_L4,2021.2.3,Win32,59.91252771,,,,,,,,,,,0.7073,1,,,,,,,,,,,,,,z,1,0.7073,,,,,,,,0.562962963,-0.417592593,0,0,0,,0,37,37,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
