key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,m,1,0.9494,,,,,,,,0.9494,1,0,6,6,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,z,1,2.8616,,,,,,,,2.8616,1,0,7,7,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,z,1,1.755,,,,,,,,1.755,1,0,8,8,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,m,1,1.9452,,,,,,,,1.9452,1,0,9,9,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,m,1,2.4013,,,,,,,,2.4013,1,0,10,10,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,z,1,3.002,,,,,,,,3.002,1,0,11,11,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,z,1,0.6683,,,,,,,,0.6683,1,0,12,12,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,z,1,2.0405,,,,,,,,2.0405,1,0,13,13,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,z,1,1.5256,,,,,,,,1.5256,1,0,14,14,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,m,1,1.5371,,,,,,,,1.5371,1,0,15,15,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.03515625,0.028645833,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,,,,,,,,,,,38.4989,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,2.1258,0,,,,,,,,,,,,,,,m,0,2.1258,,,,,,,,0.03515625,0.028645833,0,0,0,,0,0,0,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.1972,1,,,,,,,,,,,,,,,z,1,1.1972,,,,,,,,0.03515625,0.028645833,0,0,0,,0,1,1,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.7991,1,,,,,,,,,,,,,,,m,1,1.7991,,,,,,,,0.03515625,0.028645833,0,0,0,,0,2,2,23,1,WALRUS,LB,old,m,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.2128,1,,,,,,,,,,,,,,,z,1,1.2128,,,,,,,,0.03515625,0.028645833,0,0,0,,0,3,3,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.8051,1,,,,,,,,,,,,,,,m,1,1.8051,,,,,,,,0.03515625,0.028645833,0,0,0,,0,4,4,11,1,BONNET,LB,old,m,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.8324,1,,,,,,,,,,,,,,,m,1,1.8324,,,,,,,,0.03515625,0.028645833,0,0,0,,0,5,5,16,1,PENCE,HB,old,m,./images/PENCEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.7666,1,,,,,,,,,,,,,,,z,1,1.7666,,,,,,,,0.03515625,0.028645833,0,0,0,,0,6,6,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,2.2384,1,,,,,,,,,,,,,,,m,1,2.2384,,,,,,,,0.03515625,0.028645833,0,0,0,,0,7,7,53,1,CARPET,LB,old,m,./images/CARPETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.5183,1,,,,,,,,,,,,,,,m,1,1.5183,,,,,,,,0.03515625,0.028645833,0,0,0,,0,8,8,76,1,INFANT,HB,old,m,./images/INFANTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.9338,1,,,,,,,,,,,,,,,m,1,1.9338,,,,,,,,0.03515625,0.028645833,0,0,0,,0,9,9,51,1,ONION,C,old,m,./images/ONION.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.3773,1,,,,,,,,,,,,,,,z,1,1.3773,,,,,,,,0.03515625,0.028645833,0,0,0,,0,10,10,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.829,1,,,,,,,,,,,,,,,m,1,0.829,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,11,11,34,1,CANYON,HB,old,m,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.2247,0,,,,,,,,,,,,,,,z,0,1.2247,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,12,12,50,1,MALLET,LB,old,m,./images/MALLETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.454,1,,,,,,,,,,,,,,,z,1,1.454,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,13,13,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.3898,1,,,,,,,,,,,,,,,m,1,1.3898,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,14,14,73,1,SNACK,HB,old,m,./images/SNACKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,2.0589,1,,,,,,,,,,,,,,,m,1,2.0589,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,15,15,72,1,NOOSE,C,old,m,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,2.0076,1,,,,,,,,,,,,,,,m,1,2.0076,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,16,16,57,1,MOOSE,C,old,m,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.5758,1,,,,,,,,,,,,,,,z,1,1.5758,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,17,17,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.3287,1,,,,,,,,,,,,,,,z,1,1.3287,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,18,18,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.9488,1,,,,,,,,,,,,,,,z,1,0.9488,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,19,19,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.0927,1,,,,,,,,,,,,,,,m,1,1.0927,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,20,20,54,1,TRIPOD,C,old,m,./images/TRIPOD.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.6511,1,,,,,,,,,,,,,,,z,1,1.6511,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,21,21,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.5191,1,,,,,,,,,,,,,,,z,1,1.5191,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,22,22,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.3176,1,,,,,,,,,,,,,,,z,1,1.3176,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,23,23,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.8176,1,,,,,,,,,,,,,,,z,1,1.8176,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,24,24,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,3.0783,1,,,,,,,,,,,,,,,m,1,3.0783,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,25,25,15,1,GREASE,C,old,m,./images/GREASE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.6847,1,,,,,,,,,,,,,,,m,1,1.6847,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,26,26,29,1,CRUMB,LB,old,m,./images/CRUMBLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.8846,1,,,,,,,,,,,,,,,m,1,0.8846,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,27,27,79,1,CRUST,HB,old,m,./images/CRUSTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.5906,1,,,,,,,,,,,,,,,m,1,0.5906,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,28,28,75,1,GRAIN,C,old,m,./images/GRAIN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.201,1,,,,,,,,,,,,,,,z,1,1.201,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,29,29,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.9169,1,,,,,,,,,,,,,,,m,1,0.9169,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,30,30,27,1,ATTIC,C,old,m,./images/ATTIC.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,2.1016,1,,,,,,,,,,,,,,,z,1,2.1016,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,31,31,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.3005,1,,,,,,,,,,,,,,,m,1,1.3005,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,32,32,44,1,LIZARD,LB,old,m,./images/LIZARDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.259,1,,,,,,,,,,,,,,,m,1,1.259,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,33,33,81,1,POODLE,C,old,m,./images/POODLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.762,1,,,,,,,,,,,,,,,m,1,1.762,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,34,34,12,1,SHORE,C,old,m,./images/SHORE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
