key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,z,1,0.6676,,,,,,,,0.6676,1,0,6,6,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,z,1,0.6066,,,,,,,,0.6066,1,0,7,7,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,z,1,0.6784,,,,,,,,0.6784,1,0,8,8,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,m,1,0.5129,,,,,,,,0.5129,1,0,9,9,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,m,1,0.503,,,,,,,,0.503,1,0,10,10,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,m,1,0.4054,,,,,,,,0.4054,1,0,11,11,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,z,1,0.5837,,,,,,,,0.5837,1,0,12,12,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,m,1,0.4883,,,,,,,,0.4883,1,0,13,13,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,m,1,0.5762,,,,,,,,0.5762,1,0,14,14,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,m,1,0.4555,,,,,,,,0.4555,1,0,15,15,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,27.3686,0.063888903,-0.393518532,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,1.8694,0,,,,,,,,,,,,,,m,0,1.8694,,,,,,,,0.064814829,-0.39629631,0,0,0,,0,0,0,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.9167,1,,,,,,,,,,,,,,z,1,0.9167,,,,,,,,0.064814829,-0.39629631,0,0,0,,0,1,1,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.6314,1,,,,,,,,,,,,,,m,1,0.6314,,,,,,,,0.064814829,-0.39629631,0,0,0,,0,2,2,54,1,TRIPOD,HB,old,m,./images/TRIPODHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.5129,1,,,,,,,,,,,,,,m,1,0.5129,,,,,,,,0.064814829,-0.39629631,0,0,0,,0,3,3,47,1,BERRY,C,old,m,./images/BERRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.6484,1,,,,,,,,,,,,,,z,1,0.6484,,,,,,,,0.065740755,-0.39537044,0,0,0,,0,4,4,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.6338,1,,,,,,,,,,,,,,z,1,0.6338,,,,,,,,0.065740755,-0.39537044,0,0,0,,0,5,5,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.5115,1,,,,,,,,,,,,,,m,1,0.5115,,,,,,,,0.065740755,-0.39537044,0,0,0,,0,6,6,2,1,BEARD,C,old,m,./images/BEARD.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,1.0346,0,,,,,,,,,,,,,,z,0,1.0346,,,,,,,,0.065740755,-0.394444458,0,0,0,,0,7,7,69,1,COOKER,HB,old,m,./images/COOKERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.7387,1,,,,,,,,,,,,,,z,1,0.7387,,,,,,,,0.065740755,-0.394444458,0,0,0,,0,8,8,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.5632,1,,,,,,,,,,,,,,m,1,0.5632,,,,,,,,0.065740755,-0.392592606,0,0,0,,0,9,9,0,1,TOMATO,HB,old,m,./images/TOMATOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.5815,1,,,,,,,,,,,,,,z,1,0.5815,,,,,,,,0.065740755,-0.392592606,0,0,0,,0,10,10,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.5286,1,,,,,,,,,,,,,,m,1,0.5286,,,,,,,,0.065740755,-0.392592606,0,0,0,,0,11,11,4,1,MUSCLE,LB,old,m,./images/MUSCLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.5425,1,,,,,,,,,,,,,,m,1,0.5425,,,,,,,,0.065740755,-0.392592606,0,0,0,,0,12,12,22,1,MELON,LB,old,m,./images/MELONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.5937,1,,,,,,,,,,,,,,z,1,0.5937,,,,,,,,0.065740755,-0.392592606,0,0,0,,0,13,13,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.6324,1,,,,,,,,,,,,,,z,1,0.6324,,,,,,,,0.065740755,-0.392592606,0,0,0,,0,14,14,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.5637,1,,,,,,,,,,,,,,m,1,0.5637,,,,,,,,0.065740755,-0.392592606,0,0,0,,0,15,15,40,1,SWING,LB,old,m,./images/SWINGLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.484,1,,,,,,,,,,,,,,m,1,0.484,,,,,,,,0.065740755,-0.392592606,0,0,0,,0,16,16,28,1,FALCON,LB,old,m,./images/FALCONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.4949,1,,,,,,,,,,,,,,m,1,0.4949,,,,,,,,0.065740755,-0.392592606,0,0,0,,0,17,17,77,1,COUCH,C,old,m,./images/COUCH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.6316,1,,,,,,,,,,,,,,m,1,0.6316,,,,,,,,0.065740755,-0.394444458,0,0,0,,0,18,18,30,1,STORM,HB,old,m,./images/STORMHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.6502,1,,,,,,,,,,,,,,z,1,0.6502,,,,,,,,0.065740755,-0.389814828,0,0,0,,0,19,19,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.7372,1,,,,,,,,,,,,,,z,1,0.7372,,,,,,,,0.065740755,-0.39629631,0,0,0,,0,20,20,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.6665,1,,,,,,,,,,,,,,z,1,0.6665,,,,,,,,0.065740755,-0.39629631,0,0,0,,0,21,21,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.6888,0,,,,,,,,,,,,,,z,0,0.6888,,,,,,,,0.064814829,-0.39629631,0,0,0,,0,22,22,39,1,SHELF,HB,old,m,./images/SHELFHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,1.3607,1,,,,,,,,,,,,,,m,1,1.3607,,,,,,,,0.061111125,-0.401851865,0,0,0,,0,23,23,17,1,SKIING,C,old,m,./images/SKIING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.5563,1,,,,,,,,,,,,,,m,1,0.5563,,,,,,,,0.063888903,-0.400925939,0,0,0,,0,24,24,52,1,BANNER,LB,old,m,./images/BANNERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.7975,1,,,,,,,,,,,,,,m,1,0.7975,,,,,,,,0.063888903,-0.402777791,0,0,0,,0,25,25,21,1,KIDNEY,HB,old,m,./images/KIDNEYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,1.0734,1,,,,,,,,,,,,,,z,1,1.0734,,,,,,,,0.063888903,-0.401851865,0,0,0,,0,26,26,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.8581,1,,,,,,,,,,,,,,m,1,0.8581,,,,,,,,0.064814829,-0.400925939,0,0,0,,0,27,27,81,1,POODLE,HB,old,m,./images/POODLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.7459,1,,,,,,,,,,,,,,z,1,0.7459,,,,,,,,0.064814829,-0.400925939,0,0,0,,0,28,28,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.8961,1,,,,,,,,,,,,,,z,1,0.8961,,,,,,,,0.063888903,-0.399074087,0,0,0,,0,29,29,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.6402,1,,,,,,,,,,,,,,z,1,0.6402,,,,,,,,0.063888903,-0.400925939,0,0,0,,0,30,30,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.5796,1,,,,,,,,,,,,,,z,1,0.5796,,,,,,,,0.064814829,-0.400925939,0,0,0,,0,31,31,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,1.3288,1,,,,,,,,,,,,,,z,1,1.3288,,,,,,,,0.064814829,-0.402777791,0,0,0,,0,32,32,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d3f6bd087ee2600012908b1,21,2022-02-12_17h19.01.902,lexical_decision_task_DD_L2,2021.2.3,Win32,59.75500448,,,,,,,,,,,,0.7148,1,,,,,,,,,,,,,,m,1,0.7148,,,,,,,,0.064814829,-0.402777791,0,0,0,,0,33,33,56,1,PACKET,C,old,m,./images/PACKET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
