key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,instr_done_touch.clicked_name,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.413,1,,,,,,,,,,,,,,m,1,0.413,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,1,1,39,1,SHELF,C,old,m,./images/SHELF.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5818,1,,,,,,,,,,,,,,z,1,0.5818,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,2,2,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4772,1,,,,,,,,,,,,,,m,1,0.4772,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,3,3,53,1,CARPET,LB,old,m,./images/CARPETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5631,1,,,,,,,,,,,,,,z,1,0.5631,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,4,4,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3914,0,,,,,,,,,,,,,,m,0,0.3914,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,5,5,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6566,1,,,,,,,,,,,,,,m,1,0.6566,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,6,6,75,1,GRAIN,C,old,m,./images/GRAIN.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.612,1,,,,,,,,,,,,,,m,1,0.612,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,7,7,29,1,CRUMB,LB,old,m,./images/CRUMBLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4809,0,,,,,,,,,,,,,,z,0,0.4809,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,8,8,38,1,LADDER,LB,old,m,./images/LADDERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3962,1,,,,,,,,,,,,,,z,1,1.3962,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,9,9,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.684,1,,,,,,,,,,,,,,z,1,0.684,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,10,10,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7318,1,,,,,,,,,,,,,,z,1,0.7318,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,11,11,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6971,1,,,,,,,,,,,,,,z,1,0.6971,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,12,12,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6813,1,,,,,,,,,,,,,,m,1,0.6813,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,13,13,64,1,JELLY,HB,old,m,./images/JELLYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5262,1,,,,,,,,,,,,,,m,1,0.5262,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,14,14,21,1,KIDNEY,C,old,m,./images/KIDNEY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.75,1,,,,,,,,,,,,,,z,1,0.75,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,15,15,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7112,1,,,,,,,,,,,,,,z,1,0.7112,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,16,16,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1076,1,,,,,,,,,,,,,,z,1,1.1076,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,17,17,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5807,1,,,,,,,,,,,,,,m,1,0.5807,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,18,18,30,1,STORM,C,old,m,./images/STORM.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8422,1,,,,,,,,,,,,,,m,1,0.8422,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,19,19,50,1,MALLET,LB,old,m,./images/MALLETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6465,1,,,,,,,,,,,,,,m,1,0.6465,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,20,20,1,1,PLANK,HB,old,m,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5368,1,,,,,,,,,,,,,,m,1,0.5368,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,21,21,8,1,TULIP,LB,old,m,./images/TULIPLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6288,1,,,,,,,,,,,,,,z,1,0.6288,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,22,22,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1255,0,,,,,,,,,,,,,,m,0,1.1255,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,23,23,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5635,1,,,,,,,,,,,,,,m,1,0.5635,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,24,24,20,1,CRADLE,LB,old,m,./images/CRADLELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6079,1,,,,,,,,,,,,,,z,1,0.6079,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,25,25,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6316,1,,,,,,,,,,,,,,z,1,0.6316,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,26,26,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5089,1,,,,,,,,,,,,,,m,1,0.5089,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,27,27,81,1,POODLE,C,old,m,./images/POODLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6423,1,,,,,,,,,,,,,,z,1,0.6423,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,28,28,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4616,1,,,,,,,,,,,,,,m,1,0.4616,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,29,29,14,1,PICKLE,LB,old,m,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.716,1,,,,,,,,,,,,,,z,1,0.716,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,30,30,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.646,1,,,,,,,,,,,,,,m,1,0.646,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,31,31,28,1,FALCON,HB,old,m,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6828,1,,,,,,,,,,,,,,z,1,0.6828,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,32,32,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5651,1,,,,,,,,,,,,,,z,1,0.5651,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,33,33,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5962,1,,,,,,,,,,,,,,z,1,0.5962,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,34,34,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4928,1,,,,,,,,,,,,,,m,1,0.4928,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,35,35,48,1,SPORT,C,old,m,./images/SPORT.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5329,1,,,,,,,,,,,,,,z,1,0.5329,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,36,36,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5315,1,,,,,,,,,,,,,,m,1,0.5315,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,37,37,32,1,BARREL,LB,old,m,./images/BARRELLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5102,1,,,,,,,,,,,,,,m,1,0.5102,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,38,38,68,1,TORCH,LB,old,m,./images/TORCHLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1173,1,,,,,,,,,,,,,,m,1,1.1173,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,39,39,49,1,DRUMS,HB,old,m,./images/DRUMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9842,1,,,,,,,,,,,,,,m,1,0.9842,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,40,40,25,1,WRIST,HB,old,m,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6336,0,,,,,,,,,,,,,,m,0,0.6336,,,,,,,,0.110096096,-0.405109931,0,0,0,space,0,41,41,85,1,CHULK,HB,old,z,./images/CHULKHB.png,3.7393,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199726,18,2022-01-29_16h44.25.266,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6169,1,,,,,,,,,,,,,,m,1,0.6169,,,,,,,,0.110096096,-0.405109931,0,0,0,,0,42,42,70,1,URINE,HB,old,m,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,,,
