key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,z,1,1.3203,,,,,,,,1.3203,1,0,6,6,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,m,1,0.8681,,,,,,,,0.8681,1,0,7,7,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,z,1,0.8429,,,,,,,,0.8429,1,0,8,8,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,m,1,0.6483,,,,,,,,0.6483,1,0,9,9,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,m,1,0.6467,,,,,,,,0.6467,1,0,10,10,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,z,1,1.6202,,,,,,,,1.6202,1,0,11,11,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,m,1,0.6305,,,,,,,,0.6305,1,0,12,12,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,m,1,0.7944,,,,,,,,0.7944,1,0,13,13,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,m,1,0.7329,,,,,,,,0.7329,1,0,14,14,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,m,0,1.2674,,,,,,,,1.2674,0,0,15,15,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.023142361,-0.416575521,1,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,instr_done_button,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.5688,1,,,,,,,,,,,,,,,z,1,1.5688,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,0,0,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6395,1,,,,,,,,,,,,,,,m,1,0.6395,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,1,1,37,1,TIGER,C,old,m,./images/TIGER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9813,1,,,,,,,,,,,,,,,m,1,0.9813,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,2,2,35,1,LLAMA,HB,old,m,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9662,1,,,,,,,,,,,,,,,z,1,0.9662,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,3,3,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9464,1,,,,,,,,,,,,,,,z,1,0.9464,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,4,4,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0306,0,,,,,,,,,,,,,,,m,0,1.0306,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,5,5,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.7604,1,,,,,,,,,,,,,,,z,1,1.7604,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,6,6,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0079,1,,,,,,,,,,,,,,,m,1,1.0079,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,7,7,82,1,PEBBLE,C,old,m,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4473,1,,,,,,,,,,,,,,,z,1,1.4473,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,8,8,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1793,1,,,,,,,,,,,,,,,m,1,1.1793,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,9,9,12,1,BLOKE,LB,old,m,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6084,1,,,,,,,,,,,,,,,m,1,0.6084,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,10,10,43,1,STOOL,C,old,m,./images/STOOL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9135,1,,,,,,,,,,,,,,,m,1,0.9135,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,11,11,50,1,PILOT,HB,old,m,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3642,1,,,,,,,,,,,,,,,z,1,1.3642,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,12,12,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2444,0,,,,,,,,,,,,,,,m,0,1.2444,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,13,13,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9178,1,,,,,,,,,,,,,,,m,1,0.9178,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,14,14,71,1,BUBBLE,HB,old,m,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7314,1,,,,,,,,,,,,,,,z,1,0.7314,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,15,15,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7644,1,,,,,,,,,,,,,,,m,1,0.7644,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,16,16,38,1,ENGINE,HB,old,m,./images/ENGINEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5939,1,,,,,,,,,,,,,,,m,1,0.5939,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,17,17,19,1,DONKEY,C,old,m,./images/DONKEY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6416,1,,,,,,,,,,,,,,,m,1,0.6416,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,18,18,25,1,CHALK,C,old,m,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1247,0,,,,,,,,,,,,,,,m,0,1.1247,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,19,19,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.9009,1,,,,,,,,,,,,,,,z,1,1.9009,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,20,20,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9324,1,,,,,,,,,,,,,,,m,1,0.9324,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,21,21,41,1,STREAM,HB,old,m,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7775,1,,,,,,,,,,,,,,,z,1,0.7775,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,22,22,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7469,1,,,,,,,,,,,,,,,m,1,0.7469,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,23,23,53,1,POSTER,HB,old,m,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7798,1,,,,,,,,,,,,,,,m,1,0.7798,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,24,24,17,1,PARADE,HB,old,m,./images/PARADEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9978,1,,,,,,,,,,,,,,,m,1,0.9978,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,25,25,2,1,STOVE,HB,old,m,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5937,1,,,,,,,,,,,,,,,m,1,0.5937,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,26,26,13,1,BUNNY,C,old,m,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5482,1,,,,,,,,,,,,,,,m,1,0.5482,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,27,27,75,1,HAMMER,LB,old,m,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5441,1,,,,,,,,,,,,,,,m,1,0.5441,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,28,28,63,1,BAKER,LB,old,m,./images/BAKERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7983,1,,,,,,,,,,,,,,,m,1,0.7983,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,29,29,3,1,CRATER,LB,old,m,./images/CRATERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9101,1,,,,,,,,,,,,,,,z,1,0.9101,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,30,30,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.681,1,,,,,,,,,,,,,,,m,1,0.681,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,31,31,15,1,COLLAR,LB,old,m,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7141,1,,,,,,,,,,,,,,,m,1,0.7141,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,32,32,5,1,BAMBOO,HB,old,m,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.5317,1,,,,,,,,,,,,,,,z,1,1.5317,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,33,33,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.465,0,,,,,,,,,,,,,,,m,0,1.465,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,34,34,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6779,1,,,,,,,,,,,,,,,m,1,0.6779,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,35,35,58,1,CANOE,C,old,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4741,1,,,,,,,,,,,,,,,m,1,0.4741,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,36,36,31,1,STEAK,C,old,m,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7408,1,,,,,,,,,,,,,,,z,1,0.7408,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,37,37,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.565,1,,,,,,,,,,,,,,,m,1,0.565,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,38,38,16,1,GRAPE,C,old,m,./images/GRAPE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8112,1,,,,,,,,,,,,,,,z,1,0.8112,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,39,39,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5817,1,,,,,,,,,,,,,,,m,1,0.5817,,,,,,,,0.07422309,-0.242161458,0,0,0,,0,40,40,69,1,ARROW,LB,old,m,./images/ARROWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199987,19,2022-01-29_12h41.51.941,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8182,1,,,,,,,,,,,,,,,z,1,0.8182,,,,,,,,0.07422309,-0.242161458,0,0,0,space,0,41,41,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,3.381,,,,,,,,,,,,,,,,,,,,
