key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,key_resp.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,m,1,0.621,,,,,,,,0.621,1,0,6,6,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,z,1,0.6273,,,,,,,,0.6273,1,0,7,7,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,z,1,0.6224,,,,,,,,0.6224,1,0,8,8,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,z,1,0.6123,,,,,,,,0.6123,1,0,9,9,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,z,1,0.7589,,,,,,,,0.7589,1,0,10,10,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,z,1,0.6356,,,,,,,,0.6356,1,0,11,11,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,z,1,0.6527,,,,,,,,0.6527,1,0,12,12,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,m,1,0.5902,,,,,,,,0.5902,1,0,13,13,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,m,1,0.5039,,,,,,,,0.5039,1,0,14,14,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,z,1,0.7137,,,,,,,,0.7137,1,0,15,15,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.011111111,-0.39537037,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,1.2277,0,,,,,,,,,,,,,,m,0,1.2277,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,0,0,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.7522,1,,,,,,,,,,,,,,z,1,0.7522,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,1,1,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.5717,1,,,,,,,,,,,,,,m,1,0.5717,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,2,2,77,1,COUCH,HB,old,m,./images/COUCHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.848,1,,,,,,,,,,,,,,z,1,0.848,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,3,3,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.7936,1,,,,,,,,,,,,,,m,1,0.7936,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,4,4,54,1,TRIPOD,LB,old,m,./images/TRIPODLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,1.374,1,,,,,,,,,,,,,,m,1,1.374,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,5,5,8,1,TULIP,HB,old,m,./images/TULIPHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.6549,1,,,,,,,,,,,,,,m,1,0.6549,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,6,6,62,1,PURSE,HB,old,m,./images/PURSEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.6428,1,,,,,,,,,,,,,,z,1,0.6428,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,7,7,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.7646,1,,,,,,,,,,,,,,z,1,0.7646,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,8,8,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.5626,1,,,,,,,,,,,,,,m,1,0.5626,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,9,9,0,1,TOMATO,LB,old,m,./images/TOMATOLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.5305,1,,,,,,,,,,,,,,m,1,0.5305,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,10,10,76,1,INFANT,C,old,m,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.5308,1,,,,,,,,,,,,,,m,1,0.5308,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,11,11,6,1,SQUARE,LB,old,m,./images/SQUARELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.678,1,,,,,,,,,,,,,,z,1,0.678,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,12,12,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.5273,1,,,,,,,,,,,,,,m,1,0.5273,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,13,13,27,1,ATTIC,LB,old,m,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,1.0841,1,,,,,,,,,,,,,,z,1,1.0841,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,14,14,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.58,1,,,,,,,,,,,,,,m,1,0.58,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,15,15,78,1,LITTER,LB,old,m,./images/LITTERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,1.2657,1,,,,,,,,,,,,,,z,1,1.2657,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,16,16,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.8334,1,,,,,,,,,,,,,,z,1,0.8334,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,17,17,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.99,1,,,,,,,,,,,,,,z,1,0.99,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,18,18,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.6693,1,,,,,,,,,,,,,,z,1,0.6693,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,19,19,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.766,0,,,,,,,,,,,,,,m,0,0.766,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,20,20,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.7992,1,,,,,,,,,,,,,,z,1,0.7992,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,21,21,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.6182,1,,,,,,,,,,,,,,m,1,0.6182,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,22,22,19,1,DOUGH,C,old,m,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.6776,1,,,,,,,,,,,,,,m,1,0.6776,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,23,23,39,1,SHELF,LB,old,m,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.8066,1,,,,,,,,,,,,,,m,1,0.8066,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,24,24,68,1,TORCH,HB,old,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,1.4175,1,,,,,,,,,,,,,,m,1,1.4175,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,25,25,26,1,SMOKER,HB,old,m,./images/SMOKERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.9804,1,,,,,,,,,,,,,,m,1,0.9804,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,26,26,11,1,BONNET,HB,old,m,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.6712,1,,,,,,,,,,,,,,z,1,0.6712,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,27,27,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.7633,0,,,,,,,,,,,,,,z,0,0.7633,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,28,28,44,1,LIZARD,HB,old,m,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.6687,1,,,,,,,,,,,,,,z,1,0.6687,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,29,29,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.6704,1,,,,,,,,,,,,,,z,1,0.6704,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,30,30,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.7205,1,,,,,,,,,,,,,,m,1,0.7205,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,31,31,70,1,URINE,C,old,m,./images/URINE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,1.1213,1,,,,,,,,,,,,,,z,1,1.1213,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,32,32,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.6061,1,,,,,,,,,,,,,,m,1,0.6061,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,33,33,18,1,JAGUAR,LB,old,m,./images/JAGUARLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.5728,1,,,,,,,,,,,,,,m,1,0.5728,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,34,34,73,1,SNACK,C,old,m,./images/SNACK.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.4359,1,,,,,,,,,,,,,,m,1,0.4359,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,35,35,49,1,DRUMS,C,old,m,./images/DRUMS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.5413,0,,,,,,,,,,,,,,m,0,0.5413,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,36,36,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.6314,1,,,,,,,,,,,,,,m,1,0.6314,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,37,37,41,1,STRING,HB,old,m,./images/STRINGHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,1.4488,1,,,,,,,,,,,,,,z,1,1.4488,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,38,38,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.8013,1,,,,,,,,,,,,,,m,1,0.8013,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,39,39,66,1,SWEAT,LB,old,m,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,1.1519,1,,,,,,,,,,,,,,m,1,1.1519,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,40,40,83,1,JUNGLE,HB,old,m,./images/JUNGLEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.7888,1,,,,,,,,,,,,,,m,1,0.7888,,,,,,,,0.018518519,-0.387962963,0,0,0,space,0,41,41,5,1,PASTA,HB,old,m,./images/PASTAHB.png,3.05,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198907,18,2022-01-28_14h30.08.352,lexical_decision_task_DD_L3,2021.2.3,Win32,84.91847826,,,,,,,,,,,0.5993,1,,,,,,,,,,,,,,m,1,0.5993,,,,,,,,0.018518519,-0.387962963,0,0,0,,0,42,42,61,1,CANDLE,C,old,m,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,,,
