key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,m,1,0.631,,,,,,,,0.631,1,0,6,6,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,m,1,0.647,,,,,,,,0.647,1,0,7,7,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,m,1,0.566,,,,,,,,0.566,1,0,8,8,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,z,1,0.781,,,,,,,,0.781,1,0,9,9,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,z,1,0.682,,,,,,,,0.682,1,0,10,10,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,m,1,0.863,,,,,,,,0.863,1,0,11,11,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,m,1,1.316,,,,,,,,1.316,1,0,12,12,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,z,1,0.83,,,,,,,,0.83,1,0,13,13,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,m,0,1.348,,,,,,,,1.348,0,0,14,14,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,m,1,0.687,,,,,,,,0.687,1,0,15,15,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.013333333,-0.408888889,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,1.932,0,,,,,,,,,,,,,,m,0,1.932,,,,,,,,0.42,0.078888889,0,0,0,,0,0,0,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,1.806,1,,,,,,,,,,,,,,z,1,1.806,,,,,,,,0.42,0.078888889,0,0,0,,0,1,1,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,1.2,1,,,,,,,,,,,,,,m,1,1.2,,,,,,,,0.42,0.078888889,0,0,0,,0,2,2,55,1,MUFFIN,C,old,m,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,1.017,1,,,,,,,,,,,,,,z,1,1.017,,,,,,,,0.42,0.078888889,0,0,0,,0,3,3,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.7,1,,,,,,,,,,,,,,m,1,0.7,,,,,,,,0.42,0.078888889,0,0,0,,0,4,4,39,1,SHELF,LB,old,m,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,1.084,1,,,,,,,,,,,,,,m,1,1.084,,,,,,,,0.42,0.078888889,0,0,0,,0,5,5,34,1,CANYON,C,old,m,./images/CANYON.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,1.317,1,,,,,,,,,,,,,,z,1,1.317,,,,,,,,0.42,0.078888889,0,0,0,,0,6,6,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.634,1,,,,,,,,,,,,,,m,1,0.634,,,,,,,,0.42,0.078888889,0,0,0,,0,7,7,52,1,BANNER,C,old,m,./images/BANNER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,1.985,1,,,,,,,,,,,,,,z,1,1.985,,,,,,,,0.42,0.078888889,0,0,0,,0,8,8,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.817,1,,,,,,,,,,,,,,z,1,0.817,,,,,,,,0.42,0.078888889,0,0,0,,0,9,9,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,3.75,0,,,,,,,,,,,,,,z,0,3.75,,,,,,,,0.42,0.078888889,0,0,0,,0,10,10,17,1,SKIING,HB,old,m,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.834,1,,,,,,,,,,,,,,m,1,0.834,,,,,,,,0.42,0.078888889,0,0,0,,0,11,11,68,1,TORCH,HB,old,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.836,1,,,,,,,,,,,,,,m,1,0.836,,,,,,,,0.42,0.078888889,0,0,0,,0,12,12,29,1,CRUMB,HB,old,m,./images/CRUMBHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.834,1,,,,,,,,,,,,,,z,1,0.834,,,,,,,,0.42,0.078888889,0,0,0,,0,13,13,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.585,1,,,,,,,,,,,,,,m,1,0.585,,,,,,,,0.42,0.078888889,0,0,0,,0,14,14,76,1,INFANT,C,old,m,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.718,1,,,,,,,,,,,,,,m,1,0.718,,,,,,,,0.42,0.078888889,0,0,0,,0,15,15,32,1,BARREL,HB,old,m,./images/BARRELHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.918,1,,,,,,,,,,,,,,z,1,0.918,,,,,,,,0.42,0.078888889,0,0,0,,0,16,16,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.84,1,,,,,,,,,,,,,,z,1,0.84,,,,,,,,0.42,0.078888889,0,0,0,,0,17,17,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.618,1,,,,,,,,,,,,,,m,1,0.618,,,,,,,,0.42,0.078888889,0,0,0,,0,18,18,28,1,FALCON,C,old,m,./images/FALCON.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.901,1,,,,,,,,,,,,,,z,1,0.901,,,,,,,,0.42,0.078888889,0,0,0,,0,19,19,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.969,1,,,,,,,,,,,,,,z,1,0.969,,,,,,,,0.42,0.078888889,0,0,0,,0,20,20,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,1.617,1,,,,,,,,,,,,,,m,1,1.617,,,,,,,,0.42,0.078888889,0,0,0,,0,21,21,69,1,COOKER,LB,old,m,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.532,1,,,,,,,,,,,,,,m,1,0.532,,,,,,,,0.42,0.078888889,0,0,0,,0,22,22,36,1,THROAT,LB,old,m,./images/THROATLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,2.099,1,,,,,,,,,,,,,,z,1,2.099,,,,,,,,0.42,0.078888889,0,0,0,,0,23,23,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.651,1,,,,,,,,,,,,,,z,1,0.651,,,,,,,,0.42,0.078888889,0,0,0,,0,24,24,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,1.101,1,,,,,,,,,,,,,,m,1,1.101,,,,,,,,0.42,0.078888889,0,0,0,,0,25,25,65,1,FARMER,HB,old,m,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.668,1,,,,,,,,,,,,,,z,1,0.668,,,,,,,,0.42,0.078888889,0,0,0,,0,26,26,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.634,1,,,,,,,,,,,,,,m,1,0.634,,,,,,,,0.42,0.078888889,0,0,0,,0,27,27,40,1,SWING,C,old,m,./images/SWING.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.567,1,,,,,,,,,,,,,,m,1,0.567,,,,,,,,0.42,0.078888889,0,0,0,,0,28,28,30,1,STORM,LB,old,m,./images/STORMLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.784,1,,,,,,,,,,,,,,z,1,0.784,,,,,,,,0.42,0.078888889,0,0,0,,0,29,29,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.667,1,,,,,,,,,,,,,,z,1,0.667,,,,,,,,0.42,0.078888889,0,0,0,,0,30,30,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.501,1,,,,,,,,,,,,,,m,1,0.501,,,,,,,,0.42,0.078888889,0,0,0,,0,31,31,22,1,MELON,C,old,m,./images/MELON.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,1.151,1,,,,,,,,,,,,,,z,1,1.151,,,,,,,,0.42,0.078888889,0,0,0,,0,32,32,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.9,1,,,,,,,,,,,,,,m,1,0.9,,,,,,,,0.42,0.078888889,0,0,0,,0,33,33,8,1,TULIP,HB,old,m,./images/TULIPHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,1.384,1,,,,,,,,,,,,,,z,1,1.384,,,,,,,,0.42,0.078888889,0,0,0,,0,34,34,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,1.068,1,,,,,,,,,,,,,,m,1,1.068,,,,,,,,0.42,0.078888889,0,0,0,,0,35,35,20,1,CRADLE,HB,old,m,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.899,1,,,,,,,,,,,,,,z,1,0.899,,,,,,,,0.42,0.078888889,0,0,0,,0,36,36,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.584,1,,,,,,,,,,,,,,m,1,0.584,,,,,,,,0.42,0.078888889,0,0,0,,0,37,37,51,1,ONION,LB,old,m,./images/ONIONLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.584,1,,,,,,,,,,,,,,m,1,0.584,,,,,,,,0.42,0.078888889,0,0,0,,0,38,38,24,1,SCREW,LB,old,m,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.501,1,,,,,,,,,,,,,,z,1,0.501,,,,,,,,0.42,0.078888889,0,0,0,,0,39,39,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.733,1,,,,,,,,,,,,,,z,1,0.733,,,,,,,,0.42,0.078888889,0,0,0,,0,40,40,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.7,1,,,,,,,,,,,,,,m,1,0.7,,,,,,,,0.136666667,-0.411111111,1,0,0,,0,41,41,59,1,BURIAL,HB,old,m,./images/BURIALHB.png,break_done_button,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200671,19,2022-01-29_16h13.43.478,lexical_decision_task_DD_L3,2021.2.3,MacIntel,66.66666667,,,,,,,,,,,0.734,1,,,,,,,,,,,,,,z,1,0.734,,,,,,,,0.492222222,0.131111111,0,0,0,,0,42,42,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,
