key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,m,1,0.916,,,,,,,,0.916,1,0,6,6,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,z,1,0.7434,,,,,,,,0.7434,1,0,7,7,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,m,1,0.7158,,,,,,,,0.7158,1,0,8,8,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,m,1,0.7743,,,,,,,,0.7743,1,0,9,9,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,m,1,0.7023,,,,,,,,0.7023,1,0,10,10,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,m,1,0.6855,,,,,,,,0.6855,1,0,11,11,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,z,1,1.0642,,,,,,,,1.0642,1,0,12,12,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,z,0,0.9378,,,,,,,,0.9378,0,0,13,13,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,z,1,1.2198,,,,,,,,1.2198,1,0,14,14,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,m,1,0.6589,,,,,,,,0.6589,1,0,15,15,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,-0.002350602,-0.412250449,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,85.257,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.0748,1,,,,,,,,,,,,,,m,1,1.0748,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,0,0,33,1,MAGGOT,C,old,m,./images/MAGGOT.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,0.6981,1,,,,,,,,,,,,,,z,1,0.6981,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,1,1,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,2.3491,0,,,,,,,,,,,,,,m,0,2.3491,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,2,2,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.0727,1,,,,,,,,,,,,,,m,1,1.0727,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,3,3,25,1,WRIST,HB,old,m,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.6421,1,,,,,,,,,,,,,,z,1,1.6421,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,4,4,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.9817,1,,,,,,,,,,,,,,z,1,1.9817,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,5,5,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.1957,1,,,,,,,,,,,,,,m,1,1.1957,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,6,6,13,1,MOTOR,HB,old,m,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.1976,1,,,,,,,,,,,,,,z,1,1.1976,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,7,7,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,0.9106,1,,,,,,,,,,,,,,m,1,0.9106,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,8,8,21,1,KIDNEY,C,old,m,./images/KIDNEY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.8829,1,,,,,,,,,,,,,,m,1,1.8829,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,9,9,61,1,CANDLE,HB,old,m,./images/CANDLEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,3.0016,1,,,,,,,,,,,,,,z,1,3.0016,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,10,10,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,0.6713,1,,,,,,,,,,,,,,m,1,0.6713,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,11,11,26,1,SMOKER,LB,old,m,./images/SMOKERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,0.8687,1,,,,,,,,,,,,,,z,1,0.8687,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,12,12,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,0.9088,1,,,,,,,,,,,,,,m,1,0.9088,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,13,13,20,1,CRADLE,LB,old,m,./images/CRADLELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.8816,1,,,,,,,,,,,,,,z,1,1.8816,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,14,14,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,3.4002,1,,,,,,,,,,,,,,z,1,3.4002,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,15,15,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.0364,1,,,,,,,,,,,,,,m,1,1.0364,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,16,16,71,1,PIMPLE,LB,old,m,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.1923,1,,,,,,,,,,,,,,z,1,1.1923,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,17,17,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,0.7351,1,,,,,,,,,,,,,,m,1,0.7351,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,18,18,65,1,FARMER,LB,old,m,./images/FARMERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.6406,1,,,,,,,,,,,,,,m,1,1.6406,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,19,19,49,1,DRUMS,HB,old,m,./images/DRUMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.3515,1,,,,,,,,,,,,,,m,1,1.3515,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,20,20,4,1,MUSCLE,HB,old,m,./images/MUSCLEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.1188,1,,,,,,,,,,,,,,m,1,1.1188,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,21,21,15,1,GREASE,C,old,m,./images/GREASE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.3123,1,,,,,,,,,,,,,,z,1,1.3123,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,22,22,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.3644,1,,,,,,,,,,,,,,m,1,1.3644,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,23,23,28,1,FALCON,HB,old,m,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,0.7163,1,,,,,,,,,,,,,,m,1,0.7163,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,24,24,62,1,PURSE,LB,old,m,./images/PURSELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.9763,1,,,,,,,,,,,,,,m,1,1.9763,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,25,25,1,1,PLANK,HB,old,m,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,2.0505,1,,,,,,,,,,,,,,z,1,2.0505,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,26,26,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,3.4161,1,,,,,,,,,,,,,,z,1,3.4161,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,27,27,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,0.9567,1,,,,,,,,,,,,,,z,1,0.9567,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,28,28,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.4676,0,,,,,,,,,,,,,,m,0,1.4676,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,29,29,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,0.816,1,,,,,,,,,,,,,,m,1,0.816,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,30,30,9,1,RHINO,C,old,m,./images/RHINO.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,3.755,1,,,,,,,,,,,,,,z,1,3.755,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,31,31,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.0262,1,,,,,,,,,,,,,,m,1,1.0262,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,32,32,63,1,MIRROR,C,old,m,./images/MIRROR.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.1929,1,,,,,,,,,,,,,,m,1,1.1929,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,33,33,79,1,CRUST,HB,old,m,./images/CRUSTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,2.0821,1,,,,,,,,,,,,,,z,1,2.0821,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,34,34,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.1287,0,,,,,,,,,,,,,,m,0,1.1287,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,35,35,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,0.9824,1,,,,,,,,,,,,,,m,1,0.9824,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,36,36,17,1,SKIING,LB,old,m,./images/SKIINGLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,0.9666,1,,,,,,,,,,,,,,z,1,0.9666,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,37,37,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,0.7805,1,,,,,,,,,,,,,,m,1,0.7805,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,38,38,36,1,THROAT,C,old,m,./images/THROAT.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,3.6899,1,,,,,,,,,,,,,,z,1,3.6899,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,39,39,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.8475,1,,,,,,,,,,,,,,z,1,1.8475,,,,,,,,-0.002350602,-0.412250449,0,0,0,,0,40,40,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200143,20,2022-01-28_14h10.07.064,lexical_decision_task_DD,2021.2.3,MacIntel,59.97720866,,,,,,,,,,,,1.5459,1,,,,,,,,,,,,,,m,1,1.5459,,,,,,,,0.048722062,-0.243844296,0,0,0,space,0,41,41,34,1,CANYON,HB,old,m,./images/CANYONHB.png,31.6654,,,,,,,,,,,,,,,,,,,,,
