key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,z,1,0.7981,,,,,,,,0.7981,1,0,6,6,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,z,1,0.8835,,,,,,,,0.8835,1,0,7,7,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,m,0,1.4331,,,,,,,,1.4331,0,0,8,8,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,m,1,0.8188,,,,,,,,0.8188,1,0,9,9,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,m,1,0.6642,,,,,,,,0.6642,1,0,10,10,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,z,1,0.8869,,,,,,,,0.8869,1,0,11,11,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,m,1,0.8172,,,,,,,,0.8172,1,0,12,12,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,m,1,0.5841,,,,,,,,0.5841,1,0,13,13,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,m,1,0.5185,,,,,,,,0.5185,1,0,14,14,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,z,1,0.8688,,,,,,,,0.8688,1,0,15,15,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.038834457,-0.383666,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,7.8789,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.4979,1,,,,,,,,,,,,,,m,1,1.4979,,,,,,,,0.038834457,-0.383666,0,0,0,,0,0,0,41,1,STREAM,HB,old,m,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.818,1,,,,,,,,,,,,,,m,1,0.818,,,,,,,,0.038834457,-0.383666,0,0,0,,0,1,1,62,1,MAMMAL,HB,old,m,./images/MAMMALHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.9826,1,,,,,,,,,,,,,,m,1,0.9826,,,,,,,,0.038834457,-0.383666,0,0,0,,0,2,2,11,1,MEDAL,HB,old,m,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.0979,1,,,,,,,,,,,,,,z,1,1.0979,,,,,,,,0.038834457,-0.383666,0,0,0,,0,3,3,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7642,1,,,,,,,,,,,,,,m,1,0.7642,,,,,,,,0.038834457,-0.383666,0,0,0,,0,4,4,13,1,BUNNY,C,old,m,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6645,1,,,,,,,,,,,,,,m,1,0.6645,,,,,,,,0.038834457,-0.383666,0,0,0,,0,5,5,2,1,STOVE,HB,old,m,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.8487,1,,,,,,,,,,,,,,z,1,0.8487,,,,,,,,0.038834457,-0.383666,0,0,0,,0,6,6,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.3803,1,,,,,,,,,,,,,,z,1,1.3803,,,,,,,,0.038834457,-0.383666,0,0,0,,0,7,7,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.136,0,,,,,,,,,,,,,,m,0,1.136,,,,,,,,0.038834457,-0.383666,0,0,0,,0,8,8,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6166,1,,,,,,,,,,,,,,m,1,0.6166,,,,,,,,0.038834457,-0.383666,0,0,0,,0,9,9,34,1,RAZOR,C,old,m,./images/RAZOR.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.4849,0,,,,,,,,,,,,,,z,0,1.4849,,,,,,,,0.038834457,-0.383666,0,0,0,,0,10,10,53,1,POSTER,HB,old,m,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.1831,1,,,,,,,,,,,,,,z,1,1.1831,,,,,,,,0.038834457,-0.383666,0,0,0,,0,11,11,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6314,1,,,,,,,,,,,,,,m,1,0.6314,,,,,,,,0.038834457,-0.383666,0,0,0,,0,12,12,25,1,CHALK,C,old,m,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5478,1,,,,,,,,,,,,,,m,1,0.5478,,,,,,,,0.038834457,-0.383666,0,0,0,,0,13,13,21,1,DANCER,LB,old,m,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5486,1,,,,,,,,,,,,,,m,1,0.5486,,,,,,,,0.038834457,-0.383666,0,0,0,,0,14,14,60,1,CURRY,LB,old,m,./images/CURRYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6992,0,,,,,,,,,,,,,,z,0,0.6992,,,,,,,,0.038834457,-0.383666,0,0,0,,0,15,15,35,1,LLAMA,HB,old,m,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5517,1,,,,,,,,,,,,,,m,1,0.5517,,,,,,,,0.038834457,-0.383666,0,0,0,,0,16,16,36,1,BOILER,LB,old,m,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.2979,0,,,,,,,,,,,,,,m,0,1.2979,,,,,,,,0.038834457,-0.383666,0,0,0,,0,17,17,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7799,1,,,,,,,,,,,,,,m,1,0.7799,,,,,,,,0.038834457,-0.383666,0,0,0,,0,18,18,14,1,FENCE,HB,old,m,./images/FENCEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.9833,1,,,,,,,,,,,,,,z,1,1.9833,,,,,,,,0.038834457,-0.383666,0,0,0,,0,19,19,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6166,1,,,,,,,,,,,,,,m,1,0.6166,,,,,,,,0.038834457,-0.383666,0,0,0,,0,20,20,23,1,CLOTH,HB,old,m,./images/CLOTHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.779,1,,,,,,,,,,,,,,z,1,0.779,,,,,,,,0.038834457,-0.383666,0,0,0,,0,21,21,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.1144,1,,,,,,,,,,,,,,z,1,1.1144,,,,,,,,0.038834457,-0.383666,0,0,0,,0,22,22,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.6805,1,,,,,,,,,,,,,,z,1,1.6805,,,,,,,,0.038834457,-0.383666,0,0,0,,0,23,23,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.614,1,,,,,,,,,,,,,,m,1,0.614,,,,,,,,0.038834457,-0.383666,0,0,0,,0,24,24,75,1,HAMMER,LB,old,m,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.5801,0,,,,,,,,,,,,,,m,0,1.5801,,,,,,,,0.038834457,-0.383666,0,0,0,,0,25,25,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5677,1,,,,,,,,,,,,,,m,1,0.5677,,,,,,,,0.038834457,-0.383666,0,0,0,,0,26,26,58,1,CANOE,C,old,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.8313,1,,,,,,,,,,,,,,z,1,0.8313,,,,,,,,0.038834457,-0.383666,0,0,0,,0,27,27,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6497,1,,,,,,,,,,,,,,m,1,0.6497,,,,,,,,0.038834457,-0.383666,0,0,0,,0,28,28,32,1,HOCKEY,HB,old,m,./images/HOCKEYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6144,1,,,,,,,,,,,,,,m,1,0.6144,,,,,,,,0.038834457,-0.383666,0,0,0,,0,29,29,67,1,POKER,C,old,m,./images/POKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.9001,1,,,,,,,,,,,,,,z,1,0.9001,,,,,,,,0.038834457,-0.383666,0,0,0,,0,30,30,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.2491,1,,,,,,,,,,,,,,z,1,1.2491,,,,,,,,0.038834457,-0.383666,0,0,0,,0,31,31,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6303,1,,,,,,,,,,,,,,m,1,0.6303,,,,,,,,0.038834457,-0.383666,0,0,0,,0,32,32,31,1,STEAK,C,old,m,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.498,1,,,,,,,,,,,,,,m,1,0.498,,,,,,,,0.038834457,-0.383666,0,0,0,,0,33,33,63,1,BAKER,LB,old,m,./images/BAKERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6973,1,,,,,,,,,,,,,,z,1,0.6973,,,,,,,,0.038834457,-0.383666,0,0,0,,0,34,34,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7795,1,,,,,,,,,,,,,,m,1,0.7795,,,,,,,,0.038834457,-0.383666,0,0,0,,0,35,35,73,1,GLOVE,C,old,m,./images/GLOVE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7149,1,,,,,,,,,,,,,,z,1,0.7149,,,,,,,,0.038834457,-0.383666,0,0,0,,0,36,36,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.4663,1,,,,,,,,,,,,,,m,1,0.4663,,,,,,,,0.038834457,-0.383666,0,0,0,,0,37,37,27,1,BUTTER,LB,old,m,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6478,1,,,,,,,,,,,,,,z,1,0.6478,,,,,,,,0.038834457,-0.383666,0,0,0,,0,38,38,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7975,1,,,,,,,,,,,,,,z,1,0.7975,,,,,,,,0.038834457,-0.383666,0,0,0,,0,39,39,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5484,1,,,,,,,,,,,,,,m,1,0.5484,,,,,,,,0.038834457,-0.383666,0,0,0,,0,40,40,66,1,STATUE,LB,old,m,./images/STATUELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199237,,2022-01-28_16h34.51.164,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7826,1,,,,,,,,,,,,,,z,1,0.7826,,,,,,,,0.038834457,-0.383666,0,0,0,space,0,41,41,105,1,MOKER,C,old,z,./images/MOKER.png,3.084,,,,,,,,,,,,,,,,,,,,,
