key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,0,0.292592621,-0.337963019,1,0,0,1.1631,button_right,1.1631,1,0,6,6,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,0,0.327777778,-0.347222222,1,0,0,1.2152,button_right,1.2152,1,0,7,7,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,0,0.307407464,-0.35,1,0,0,1.164,button_right,1.164,1,0,8,8,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,0,0.236111111,-0.363888889,1,0,0,1.1334,button_right,1.1334,0,0,9,9,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,0,0.267592621,-0.358333333,1,0,0,1.0645,button_right,1.0645,1,0,10,10,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,0,-0.206481467,-0.355555556,1,0,0,1.1642,button_left,1.1642,1,0,11,11,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,0,0.251851908,-0.35,1,0,0,0.9811,button_right,0.9811,1,0,12,12,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,0,0.275,-0.384259288,1,0,0,1.0002,button_right,1.0002,1,0,13,13,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,0,0.252777778,-0.364814843,1,0,0,0.9135,button_right,0.9135,1,0,14,14,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,0,-0.309259245,-0.35,1,0,0,1.2469,button_left,1.2469,1,0,15,15,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.057407464,-0.410185242,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.5951,1,,,,,,,,,,,,,,,0,-0.254629601,-0.324074131,1,0,0,1.5951,button_left_main,-0.254629601,-0.324074131,1,0,0,,0,0,0,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.1647,1,,,,,,,,,,,,,,,0,0.285185242,-0.369444444,1,0,0,1.1647,button_right_main,0.285185242,-0.369444444,1,0,0,,0,1,1,2,1,STOVE,HB,old,m,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.5133,1,,,,,,,,,,,,,,,0,-0.25,-0.344444444,1,0,0,1.5133,button_left_main,-0.25,-0.344444444,1,0,0,,0,2,2,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,0.9484,1,,,,,,,,,,,,,,,0,0.279629686,-0.371296353,1,0,0,0.9484,button_right_main,0.279629686,-0.371296353,1,0,0,,0,3,3,60,1,CURRY,LB,old,m,./images/CURRYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.748,0,,,,,,,,,,,,,,,0,0.262963019,-0.342592621,1,0,0,1.748,button_right_main,0.262963019,-0.342592621,1,0,0,,0,4,4,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.1485,1,,,,,,,,,,,,,,,0,0.242592621,-0.366666667,1,0,0,1.1485,button_right_main,0.242592621,-0.366666667,1,0,0,,0,5,5,72,1,FLASK,LB,old,m,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.413,1,,,,,,,,,,,,,,,0,-0.282407379,-0.311111111,1,0,0,1.413,button_left_main,-0.282407379,-0.311111111,1,0,0,,0,6,6,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,2.7464,0,,,,,,,,,,,,,,,0,-0.285185157,-0.307407464,1,0,0,2.7464,button_left_main,-0.285185157,-0.307407464,1,0,0,,0,7,7,65,1,SPINE,HB,old,m,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.1331,1,,,,,,,,,,,,,,,0,0.234259288,-0.336111111,1,0,0,1.1331,button_right_main,0.234259288,-0.336111111,1,0,0,,0,8,8,19,1,DONKEY,C,old,m,./images/DONKEY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.2819,1,,,,,,,,,,,,,,,0,-0.280555556,-0.344444444,1,0,0,1.2819,button_left_main,-0.280555556,-0.344444444,1,0,0,,0,9,9,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,0.9963,1,,,,,,,,,,,,,,,0,0.252777778,-0.362037065,1,0,0,0.9963,button_right_main,0.252777778,-0.362037065,1,0,0,,0,10,10,40,1,SNAKE,C,old,m,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.8652,0,,,,,,,,,,,,,,,0,-0.287037023,-0.319444444,1,0,0,1.8652,button_left_main,-0.287037023,-0.319444444,1,0,0,,0,11,11,12,1,BLOKE,LB,old,m,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.2484,1,,,,,,,,,,,,,,,0,-0.317592578,-0.325,1,0,0,1.2484,button_left_main,-0.317592578,-0.325,1,0,0,,0,12,12,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.0469,1,,,,,,,,,,,,,,,0,0.279629686,-0.338888889,1,0,0,1.0469,button_right_main,0.279629686,-0.338888889,1,0,0,,0,13,13,35,1,LLAMA,HB,old,m,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,2.0826,1,,,,,,,,,,,,,,,0,-0.237037023,-0.325,1,0,0,2.0826,button_left_main,-0.237037023,-0.325,1,0,0,,0,14,14,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.0997,1,,,,,,,,,,,,,,,0,-0.314814801,-0.317592621,1,0,0,1.0997,button_left_main,-0.314814801,-0.317592621,1,0,0,,0,15,15,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,0.9316,1,,,,,,,,,,,,,,,0,0.289814843,-0.377777778,1,0,0,0.9316,button_right_main,0.289814843,-0.377777778,1,0,0,,0,16,16,75,1,HAMMER,LB,old,m,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.2823,1,,,,,,,,,,,,,,,0,-0.275,-0.319444444,1,0,0,1.2823,button_left_main,-0.275,-0.319444444,1,0,0,,0,17,17,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.0317,1,,,,,,,,,,,,,,,0,0.276851908,-0.371296353,1,0,0,1.0317,button_right_main,0.276851908,-0.371296353,1,0,0,,0,18,18,51,1,SAUCE,LB,old,m,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.213,1,,,,,,,,,,,,,,,0,-0.260185157,-0.301851908,1,0,0,1.213,button_left_main,-0.260185157,-0.301851908,1,0,0,,0,19,19,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,0.9986,1,,,,,,,,,,,,,,,0,0.283333333,-0.335185242,1,0,0,0.9986,button_right_main,0.283333333,-0.335185242,1,0,0,,0,20,20,64,1,BRIDE,C,old,m,./images/BRIDE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.7131,1,,,,,,,,,,,,,,,0,-0.275,-0.324074131,1,0,0,1.7131,button_left_main,-0.275,-0.324074131,1,0,0,,0,21,21,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.7017,1,,,,,,,,,,,,,,,0,-0.261111111,-0.312963019,1,0,0,1.7017,button_left_main,-0.261111111,-0.312963019,1,0,0,,0,22,22,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.0485,1,,,,,,,,,,,,,,,0,0.298148176,-0.318518575,1,0,0,1.0485,button_right_main,0.298148176,-0.318518575,1,0,0,,0,23,23,7,1,WAGON,C,old,m,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.199,1,,,,,,,,,,,,,,,0,-0.269444444,-0.329629686,1,0,0,1.199,button_left_main,-0.269444444,-0.329629686,1,0,0,,0,24,24,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.1344,1,,,,,,,,,,,,,,,0,-0.252777778,-0.318518575,1,0,0,1.1344,button_left_main,-0.252777778,-0.318518575,1,0,0,,0,25,25,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.1489,1,,,,,,,,,,,,,,,0,0.325925954,-0.299074131,1,0,0,1.1489,button_right_main,0.325925954,-0.299074131,1,0,0,,0,26,26,36,1,BOILER,LB,old,m,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.1828,1,,,,,,,,,,,,,,,0,0.307407464,-0.318518575,1,0,0,1.1828,button_right_main,0.307407464,-0.318518575,1,0,0,,0,27,27,41,1,STREAM,HB,old,m,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.1466,1,,,,,,,,,,,,,,,0,-0.246296268,-0.318518575,1,0,0,1.1466,button_left_main,-0.246296268,-0.318518575,1,0,0,,0,28,28,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.8462,1,,,,,,,,,,,,,,,0,-0.248148134,-0.318518575,1,0,0,1.8462,button_left_main,-0.248148134,-0.318518575,1,0,0,,0,29,29,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,0.9134,1,,,,,,,,,,,,,,,0,0.294444444,-0.329629686,1,0,0,0.9134,button_right_main,0.294444444,-0.329629686,1,0,0,,0,30,30,30,1,SLOPE,LB,old,m,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.0296,1,,,,,,,,,,,,,,,0,0.260185242,-0.323148176,1,0,0,1.0296,button_right_main,0.260185242,-0.323148176,1,0,0,,0,31,31,44,1,BASKET,HB,old,m,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,0.9634,1,,,,,,,,,,,,,,,0,0.254629686,-0.347222222,1,0,0,0.9634,button_right_main,0.254629686,-0.347222222,1,0,0,,0,32,32,1,1,TOWEL,C,old,m,./images/TOWEL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,0.8966,1,,,,,,,,,,,,,,,0,0.25,-0.347222222,1,0,0,0.8966,button_right_main,0.25,-0.347222222,1,0,0,,0,33,33,6,1,STAIN,LB,old,m,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.2634,1,,,,,,,,,,,,,,,0,-0.312037023,-0.313888889,1,0,0,1.2634,button_left_main,-0.312037023,-0.313888889,1,0,0,,0,34,34,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.3797,0,,,,,,,,,,,,,,,0,0.287963019,-0.365740797,1,0,0,1.3797,button_right_main,0.287963019,-0.365740797,1,0,0,,0,35,35,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.0967,1,,,,,,,,,,,,,,,0,-0.311111111,-0.324074131,1,0,0,1.0967,button_left_main,-0.311111111,-0.324074131,1,0,0,,0,36,36,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.3628,1,,,,,,,,,,,,,,,0,0.262963019,-0.352777778,1,0,0,1.3628,button_right_main,0.262963019,-0.352777778,1,0,0,,0,37,37,26,1,CLOUD,HB,old,m,./images/CLOUDHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198931,18,2022-01-29_11h19.07.551,lexical_decision_task_DD_L6,2021.2.3,Win32,61.13964294,,,,,,,,,,1.2128,1,,,,,,,,,,,,,,,0,0.245370399,-0.344444444,1,0,0,1.2128,button_right_main,0.245370399,-0.344444444,1,0,0,,0,38,38,59,1,BRUSH,HB,old,m,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,,
