key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,m,1,2.0741,,,,,,,,2.0741,1,0,6,6,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,z,1,2.982,,,,,,,,2.982,1,0,7,7,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,m,1,1.0085,,,,,,,,1.0085,1,0,8,8,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,z,1,1.5007,,,,,,,,1.5007,1,0,9,9,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,m,1,0.6956,,,,,,,,0.6956,1,0,10,10,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,z,1,1.3927,,,,,,,,1.3927,1,0,11,11,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,z,1,2.5969,,,,,,,,2.5969,1,0,12,12,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,z,1,1.8219,,,,,,,,1.8219,1,0,13,13,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,m,1,0.7152,,,,,,,,0.7152,1,0,14,14,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,m,1,0.6324,,,,,,,,0.6324,1,0,15,15,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.006510417,-0.415364583,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,2.4761,0,,,,,,,,,,,,,,m,0,2.4761,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,0,0,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.7761,1,,,,,,,,,,,,,,m,1,0.7761,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,1,1,15,1,COLLAR,LB,old,m,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,1.0196,1,,,,,,,,,,,,,,m,1,1.0196,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,2,2,32,1,HOCKEY,HB,old,m,./images/HOCKEYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.9842,1,,,,,,,,,,,,,,m,1,0.9842,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,3,3,50,1,PILOT,HB,old,m,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,1.1413,1,,,,,,,,,,,,,,z,1,1.1413,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,4,4,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,2.0193,0,,,,,,,,,,,,,,m,0,2.0193,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,5,5,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,1.2307,1,,,,,,,,,,,,,,z,1,1.2307,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,6,6,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,1.0824,1,,,,,,,,,,,,,,m,1,1.0824,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,7,7,52,1,DESERT,C,old,m,./images/DESERT.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,1.861,1,,,,,,,,,,,,,,z,1,1.861,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,8,8,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.9085,1,,,,,,,,,,,,,,z,1,0.9085,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,9,9,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.7042,1,,,,,,,,,,,,,,m,1,0.7042,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,10,10,58,1,CANOE,C,old,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,1.4781,1,,,,,,,,,,,,,,z,1,1.4781,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,11,11,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.6045,1,,,,,,,,,,,,,,m,1,0.6045,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,12,12,66,1,STATUE,LB,old,m,./images/STATUELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.6534,1,,,,,,,,,,,,,,m,1,0.6534,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,13,13,26,1,CLOUD,HB,old,m,./images/CLOUDHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.6638,1,,,,,,,,,,,,,,m,1,0.6638,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,14,14,57,1,FERRY,LB,old,m,./images/FERRYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,1.1663,1,,,,,,,,,,,,,,m,1,1.1663,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,15,15,77,1,WHEEL,HB,old,m,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.8752,1,,,,,,,,,,,,,,z,1,0.8752,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,16,16,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.6239,1,,,,,,,,,,,,,,m,1,0.6239,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,17,17,33,1,SAUNA,LB,old,m,./images/SAUNALB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,1.6623,1,,,,,,,,,,,,,,z,1,1.6623,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,18,18,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.6151,1,,,,,,,,,,,,,,m,1,0.6151,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,19,19,30,1,SLOPE,LB,old,m,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.5697,1,,,,,,,,,,,,,,m,1,0.5697,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,20,20,24,1,FLESH,LB,old,m,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.7537,1,,,,,,,,,,,,,,m,1,0.7537,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,21,21,69,1,ARROW,LB,old,m,./images/ARROWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.9988,1,,,,,,,,,,,,,,m,1,0.9988,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,22,22,34,1,RAZOR,C,old,m,./images/RAZOR.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,1.0659,1,,,,,,,,,,,,,,z,1,1.0659,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,23,23,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.946,1,,,,,,,,,,,,,,z,1,0.946,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,24,24,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.797,1,,,,,,,,,,,,,,z,1,0.797,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,25,25,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,1.1834,1,,,,,,,,,,,,,,z,1,1.1834,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,26,26,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,3.2601,1,,,,,,,,,,,,,,z,1,3.2601,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,27,27,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.7879,1,,,,,,,,,,,,,,m,1,0.7879,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,28,28,38,1,ENGINE,HB,old,m,./images/ENGINEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.7839,1,,,,,,,,,,,,,,z,1,0.7839,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,29,29,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.7123,1,,,,,,,,,,,,,,m,1,0.7123,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,30,30,61,1,ARTIST,C,old,m,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.9906,1,,,,,,,,,,,,,,z,1,0.9906,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,31,31,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.5228,1,,,,,,,,,,,,,,m,1,0.5228,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,32,32,37,1,TIGER,C,old,m,./images/TIGER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,1.1503,1,,,,,,,,,,,,,,m,1,1.1503,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,33,33,46,1,MUMMY,C,old,m,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.7629,1,,,,,,,,,,,,,,m,1,0.7629,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,34,34,20,1,GRANNY,HB,old,m,./images/GRANNYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,2.2615,1,,,,,,,,,,,,,,z,1,2.2615,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,35,35,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.4982,1,,,,,,,,,,,,,,m,1,0.4982,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,36,36,54,1,CHERRY,LB,old,m,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.7326,1,,,,,,,,,,,,,,z,1,0.7326,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,37,37,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,1.5218,1,,,,,,,,,,,,,,z,1,1.5218,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,38,38,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,2.005,1,,,,,,,,,,,,,,z,1,2.005,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,39,39,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.9633,1,,,,,,,,,,,,,,z,1,0.9633,,,,,,,,-0.006510417,-0.415364583,0,0,0,,0,40,40,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200425,18,2022-01-28_15h48.26.294,lexical_decision_task_DD_L6,2021.2.3,Win32,59.01097604,,,,,,,,,,,,0.7669,1,,,,,,,,,,,,,,z,1,0.7669,,,,,,,,-0.006510417,-0.415364583,1,0,0,,0,41,41,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,break_done_button,,,,,,,,,,,,,,,,,,,,
