key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,z,1,0.849,,,,,,,,0.849,1,0,6,6,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,m,1,0.597,,,,,,,,0.597,1,0,7,7,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,m,1,0.765,,,,,,,,0.765,1,0,8,8,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,z,1,1.056,,,,,,,,1.056,1,0,9,9,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,z,1,0.772,,,,,,,,0.772,1,0,10,10,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,z,1,1.013,,,,,,,,1.013,1,0,11,11,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,m,1,0.61,,,,,,,,0.61,1,0,12,12,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,z,1,0.751,,,,,,,,0.751,1,0,13,13,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,m,1,0.964,,,,,,,,0.964,1,0,14,14,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,m,1,0.861,,,,,,,,0.861,1,0,15,15,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.02962963,-0.405555556,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,8.769,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,1.78,1,,,,,,,,,,,,,,z,1,1.78,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,0,0,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.694,1,,,,,,,,,,,,,,m,1,0.694,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,1,1,36,1,THROAT,HB,old,m,./images/THROATHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,1.017,1,,,,,,,,,,,,,,z,1,1.017,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,2,2,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.952,1,,,,,,,,,,,,,,z,1,0.952,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,3,3,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.753,1,,,,,,,,,,,,,,m,1,0.753,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,4,4,47,1,BERRY,C,old,m,./images/BERRY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.998,1,,,,,,,,,,,,,,m,1,0.998,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,5,5,43,1,MOSQUE,LB,old,m,./images/MOSQUELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.667,1,,,,,,,,,,,,,,z,1,0.667,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,6,6,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.773,1,,,,,,,,,,,,,,z,1,0.773,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,7,7,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.582,1,,,,,,,,,,,,,,m,1,0.582,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,8,8,2,1,BEARD,C,old,m,./images/BEARD.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.566,1,,,,,,,,,,,,,,z,1,0.566,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,9,9,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.624,1,,,,,,,,,,,,,,m,1,0.624,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,10,10,5,1,PASTA,C,old,m,./images/PASTA.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.752,1,,,,,,,,,,,,,,m,1,0.752,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,11,11,51,1,ONION,HB,old,m,./images/ONIONHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.772,1,,,,,,,,,,,,,,m,1,0.772,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,12,12,26,1,SMOKER,C,old,m,./images/SMOKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.702,1,,,,,,,,,,,,,,z,1,0.702,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,13,13,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,1.224,1,,,,,,,,,,,,,,m,1,1.224,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,14,14,17,1,SKIING,C,old,m,./images/SKIING.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.603,1,,,,,,,,,,,,,,m,1,0.603,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,15,15,4,1,MUSCLE,LB,old,m,./images/MUSCLELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,1.352,1,,,,,,,,,,,,,,z,1,1.352,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,16,16,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.949,1,,,,,,,,,,,,,,z,1,0.949,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,17,17,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.82,1,,,,,,,,,,,,,,z,1,0.82,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,18,18,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.787,1,,,,,,,,,,,,,,m,1,0.787,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,19,19,79,1,CRUST,LB,old,m,./images/CRUSTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.682,1,,,,,,,,,,,,,,m,1,0.682,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,20,20,71,1,PIMPLE,C,old,m,./images/PIMPLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,1.485,1,,,,,,,,,,,,,,z,1,1.485,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,21,21,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.589,1,,,,,,,,,,,,,,m,1,0.589,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,22,22,82,1,SUNSET,LB,old,m,./images/SUNSETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.687,1,,,,,,,,,,,,,,z,1,0.687,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,23,23,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.543,1,,,,,,,,,,,,,,m,1,0.543,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,24,24,68,1,TORCH,C,old,m,./images/TORCH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.582,1,,,,,,,,,,,,,,m,1,0.582,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,25,25,56,1,PACKET,C,old,m,./images/PACKET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.756,1,,,,,,,,,,,,,,m,1,0.756,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,26,26,25,1,WRIST,LB,old,m,./images/WRISTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.592,1,,,,,,,,,,,,,,m,1,0.592,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,27,27,13,1,MOTOR,LB,old,m,./images/MOTORLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.683,1,,,,,,,,,,,,,,m,1,0.683,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,28,28,20,1,CRADLE,C,old,m,./images/CRADLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.687,1,,,,,,,,,,,,,,z,1,0.687,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,29,29,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.668,1,,,,,,,,,,,,,,z,1,0.668,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,30,30,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.639,1,,,,,,,,,,,,,,m,1,0.639,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,31,31,70,1,URINE,LB,old,m,./images/URINELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.639,1,,,,,,,,,,,,,,m,1,0.639,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,32,32,3,1,FINGER,HB,old,m,./images/FINGERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.647,1,,,,,,,,,,,,,,z,1,0.647,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,33,33,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.58,1,,,,,,,,,,,,,,m,1,0.58,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,34,34,30,1,STORM,HB,old,m,./images/STORMHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.665,1,,,,,,,,,,,,,,z,1,0.665,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,35,35,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.615,1,,,,,,,,,,,,,,m,1,0.615,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,36,36,49,1,DRUMS,LB,old,m,./images/DRUMSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.758,1,,,,,,,,,,,,,,z,1,0.758,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,37,37,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.572,1,,,,,,,,,,,,,,m,1,0.572,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,38,38,63,1,MIRROR,HB,old,m,./images/MIRRORHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.715,1,,,,,,,,,,,,,,m,1,0.715,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,39,39,28,1,FALCON,LB,old,m,./images/FALCONLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,0.756,1,,,,,,,,,,,,,,z,1,0.756,,,,,,,,0.02962963,-0.405555556,0,0,0,,0,40,40,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199855,,2022-01-28_15h55.26.810,lexical_decision_task_DD_L2,2021.2.3,Linux x86_64,61.88118812,,,,,,,,,,,,20.745,1,,,,,,,,,,,,,,m,1,20.745,-0.073148148,0.012037037,1,0,0,20.331,,-0.073148148,0.012037037,0,0,0,space,0,41,41,76,1,INFANT,LB,old,m,./images/INFANTLB.png,3.496,,,,,,,,,,,,,,,,,,,,,
