key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,z,1,0.6831,,,,,,,,0.6831,1,0,6,6,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,m,1,0.672,,,,,,,,0.672,1,0,7,7,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,z,1,0.7076,,,,,,,,0.7076,1,0,8,8,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,z,1,0.6882,,,,,,,,0.6882,1,0,9,9,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,z,1,0.7847,,,,,,,,0.7847,1,0,10,10,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,z,1,0.8177,,,,,,,,0.8177,1,0,11,11,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,m,1,0.7528,,,,,,,,0.7528,1,0,12,12,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,m,1,0.6026,,,,,,,,0.6026,1,0,13,13,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,m,1,0.6082,,,,,,,,0.6082,1,0,14,14,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,z,1,0.7586,,,,,,,,0.7586,1,0,15,15,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.016267361,-0.405117187,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.0202,1,,,,,,,,,,,,,,m,1,1.0202,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,0,0,68,1,TORCH,HB,old,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7296,1,,,,,,,,,,,,,,m,1,0.7296,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,1,1,61,1,CANDLE,C,old,m,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.9731,1,,,,,,,,,,,,,,z,1,0.9731,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,2,2,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.579,1,,,,,,,,,,,,,,m,1,0.579,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,3,3,13,1,MOTOR,C,old,m,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8551,0,,,,,,,,,,,,,,z,0,0.8551,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,4,4,10,1,BELLY,C,old,m,./images/BELLY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7299,1,,,,,,,,,,,,,,m,1,0.7299,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,5,5,48,1,SPORT,LB,old,m,./images/SPORTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8206,1,,,,,,,,,,,,,,z,1,0.8206,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,6,6,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7482,1,,,,,,,,,,,,,,z,1,0.7482,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,7,7,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.4031,1,,,,,,,,,,,,,,m,1,1.4031,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,8,8,23,1,WALRUS,HB,old,m,./images/WALRUSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7488,1,,,,,,,,,,,,,,z,1,0.7488,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,9,9,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8159,1,,,,,,,,,,,,,,m,1,0.8159,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,10,10,2,1,BEARD,HB,old,m,./images/BEARDHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.1337,1,,,,,,,,,,,,,,z,1,1.1337,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,11,11,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8098,1,,,,,,,,,,,,,,m,1,0.8098,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,12,12,76,1,INFANT,C,old,m,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6838,1,,,,,,,,,,,,,,m,1,0.6838,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,13,13,35,1,PEACH,HB,old,m,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7182,0,,,,,,,,,,,,,,m,0,0.7182,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,14,14,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.0359,1,,,,,,,,,,,,,,m,1,1.0359,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,15,15,28,1,FALCON,C,old,m,./images/FALCON.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6866,1,,,,,,,,,,,,,,z,1,0.6866,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,16,16,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.5782,1,,,,,,,,,,,,,,z,1,0.5782,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,17,17,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.9529,0,,,,,,,,,,,,,,m,0,0.9529,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,18,18,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.2838,1,,,,,,,,,,,,,,m,1,1.2838,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,19,19,4,1,MUSCLE,C,old,m,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.0287,1,,,,,,,,,,,,,,m,1,1.0287,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,20,20,18,1,JAGUAR,LB,old,m,./images/JAGUARLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.9232,1,,,,,,,,,,,,,,m,1,0.9232,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,21,21,55,1,MUFFIN,C,old,m,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7489,1,,,,,,,,,,,,,,m,1,0.7489,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,22,22,44,1,LIZARD,HB,old,m,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6348,1,,,,,,,,,,,,,,m,1,0.6348,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,23,23,66,1,SWEAT,LB,old,m,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.5959,1,,,,,,,,,,,,,,m,1,0.5959,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,24,24,33,1,MAGGOT,LB,old,m,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.719,1,,,,,,,,,,,,,,z,1,0.719,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,25,25,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8534,1,,,,,,,,,,,,,,z,1,0.8534,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,26,26,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.9221,0,,,,,,,,,,,,,,m,0,0.9221,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,27,27,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,2.4963,1,,,,,,,,,,,,,,z,1,2.4963,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,28,28,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.769,1,,,,,,,,,,,,,,z,1,0.769,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,29,29,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8749,1,,,,,,,,,,,,,,m,1,0.8749,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,30,30,24,1,SCREW,LB,old,m,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6661,1,,,,,,,,,,,,,,m,1,0.6661,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,31,31,36,1,THROAT,LB,old,m,./images/THROATLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.9905,1,,,,,,,,,,,,,,z,1,0.9905,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,32,32,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.1824,1,,,,,,,,,,,,,,z,1,1.1824,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,33,33,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.785,1,,,,,,,,,,,,,,z,1,0.785,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,34,34,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.439,1,,,,,,,,,,,,,,z,1,0.439,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,35,35,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8259,1,,,,,,,,,,,,,,z,1,0.8259,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,36,36,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.9847,0,,,,,,,,,,,,,,z,0,0.9847,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,37,37,29,1,CRUMB,HB,old,m,./images/CRUMBHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8398,1,,,,,,,,,,,,,,m,1,0.8398,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,38,38,17,1,SKIING,HB,old,m,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7252,1,,,,,,,,,,,,,,z,1,0.7252,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,39,39,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8608,1,,,,,,,,,,,,,,z,1,0.8608,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,40,40,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,
