key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,m,1,0.8791,,,,,,,,0.8791,1,0,6,6,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,z,1,1.8012,,,,,,,,1.8012,1,0,7,7,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,m,1,0.8138,,,,,,,,0.8138,1,0,8,8,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,m,1,0.7121,,,,,,,,0.7121,1,0,9,9,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,z,1,1.0008,,,,,,,,1.0008,1,0,10,10,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,m,1,0.7357,,,,,,,,0.7357,1,0,11,11,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,m,1,0.6649,,,,,,,,0.6649,1,0,12,12,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,z,1,0.8772,,,,,,,,0.8772,1,0,13,13,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,m,1,0.5901,,,,,,,,0.5901,1,0,14,14,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,m,1,0.8032,,,,,,,,0.8032,1,0,15,15,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,13.0691,-0.8,0.5,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.3713,0,,,,,,,,,,,,,,m,0,2.3713,,,,,,,,-0.8,0.5,0,0,0,,0,0,0,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9818,1,,,,,,,,,,,,,,m,1,0.9818,,,,,,,,-0.8,0.5,0,0,0,,0,1,1,31,1,STEAK,LB,old,m,./images/STEAKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9839,1,,,,,,,,,,,,,,m,1,0.9839,,,,,,,,-0.8,0.5,0,0,0,,0,2,2,78,1,BROOM,HB,old,m,./images/BROOMHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1293,1,,,,,,,,,,,,,,z,1,1.1293,,,,,,,,-0.8,0.5,0,0,0,,0,3,3,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.77,1,,,,,,,,,,,,,,m,1,0.77,,,,,,,,-0.8,0.5,0,0,0,,0,4,4,54,1,CHERRY,HB,old,m,./images/CHERRYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9148,1,,,,,,,,,,,,,,m,1,0.9148,,,,,,,,-0.8,0.5,0,0,0,,0,5,5,42,1,CHAIN,HB,old,m,./images/CHAINHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.021,1,,,,,,,,,,,,,,z,1,1.021,,,,,,,,-0.8,0.5,0,0,0,,0,6,6,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9509,1,,,,,,,,,,,,,,z,1,0.9509,,,,,,,,-0.8,0.5,0,0,0,,0,7,7,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9628,1,,,,,,,,,,,,,,m,1,0.9628,,,,,,,,-0.8,0.5,0,0,0,,0,8,8,49,1,BISHOP,LB,old,m,./images/BISHOPLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7125,1,,,,,,,,,,,,,,m,1,0.7125,,,,,,,,-0.8,0.5,0,0,0,,0,9,9,34,1,RAZOR,LB,old,m,./images/RAZORLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9817,1,,,,,,,,,,,,,,m,1,0.9817,,,,,,,,-0.8,0.5,0,0,0,,0,10,10,0,1,WALNUT,HB,old,m,./images/WALNUTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.5532,1,,,,,,,,,,,,,,z,1,1.5532,,,,,,,,-0.8,0.5,0,0,0,,0,11,11,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7527,1,,,,,,,,,,,,,,z,1,0.7527,,,,,,,,-0.8,0.5,0,0,0,,0,12,12,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8963,1,,,,,,,,,,,,,,z,1,0.8963,,,,,,,,-0.8,0.5,0,0,0,,0,13,13,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.6638,1,,,,,,,,,,,,,,z,1,1.6638,,,,,,,,-0.8,0.5,0,0,0,,0,14,14,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9329,1,,,,,,,,,,,,,,m,1,0.9329,,,,,,,,-0.8,0.5,0,0,0,,0,15,15,57,1,FERRY,HB,old,m,./images/FERRYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8158,1,,,,,,,,,,,,,,z,1,0.8158,,,,,,,,-0.8,0.5,0,0,0,,0,16,16,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7818,1,,,,,,,,,,,,,,m,1,0.7818,,,,,,,,-0.8,0.5,0,0,0,,0,17,17,18,1,PARCEL,HB,old,m,./images/PARCELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1819,1,,,,,,,,,,,,,,m,1,1.1819,,,,,,,,-0.8,0.5,0,0,0,,0,18,18,39,1,CANDY,HB,old,m,./images/CANDYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.732,1,,,,,,,,,,,,,,m,1,0.732,,,,,,,,-0.8,0.5,0,0,0,,0,19,19,7,1,WAGON,LB,old,m,./images/WAGONLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7849,1,,,,,,,,,,,,,,z,1,0.7849,,,,,,,,-0.8,0.5,0,0,0,,0,20,20,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8158,1,,,,,,,,,,,,,,m,1,0.8158,,,,,,,,-0.8,0.5,0,0,0,,0,21,21,6,1,STAIN,HB,old,m,./images/STAINHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8182,1,,,,,,,,,,,,,,z,1,0.8182,,,,,,,,-0.8,0.5,0,0,0,,0,22,22,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8848,1,,,,,,,,,,,,,,m,1,0.8848,,,,,,,,-0.8,0.5,0,0,0,,0,23,23,51,1,SAUCE,HB,old,m,./images/SAUCEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.0832,1,,,,,,,,,,,,,,z,1,2.0832,,,,,,,,-0.8,0.5,0,0,0,,0,24,24,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8179,1,,,,,,,,,,,,,,z,1,0.8179,,,,,,,,-0.8,0.5,0,0,0,,0,25,25,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7287,1,,,,,,,,,,,,,,m,1,0.7287,,,,,,,,-0.8,0.5,0,0,0,,0,26,26,25,1,CHALK,LB,old,m,./images/CHALKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.696,1,,,,,,,,,,,,,,z,1,1.696,,,,,,,,-0.8,0.5,0,0,0,,0,27,27,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8103,1,,,,,,,,,,,,,,m,1,0.8103,,,,,,,,-0.8,0.5,0,0,0,,0,28,28,68,1,VALLEY,C,old,m,./images/VALLEY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.1321,1,,,,,,,,,,,,,,z,1,2.1321,,,,,,,,-0.8,0.5,0,0,0,,0,29,29,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7705,0,,,,,,,,,,,,,,z,0,0.7705,,,,,,,,-0.8,0.5,0,0,0,,0,30,30,55,1,ALLEY,LB,old,m,./images/ALLEYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.8822,1,,,,,,,,,,,,,,z,1,1.8822,,,,,,,,-0.8,0.5,0,0,0,,0,31,31,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.6492,1,,,,,,,,,,,,,,z,1,2.6492,,,,,,,,-0.8,0.5,0,0,0,,0,32,32,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6494,1,,,,,,,,,,,,,,m,1,0.6494,,,,,,,,-0.8,0.5,0,0,0,,0,33,33,80,1,PLANET,C,old,m,./images/PLANET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1178,1,,,,,,,,,,,,,,z,1,1.1178,,,,,,,,-0.8,0.5,0,0,0,,0,34,34,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8813,1,,,,,,,,,,,,,,m,1,0.8813,,,,,,,,-0.8,0.5,0,0,0,,0,35,35,52,1,DESERT,LB,old,m,./images/DESERTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1329,0,,,,,,,,,,,,,,m,0,1.1329,,,,,,,,-0.8,0.5,0,0,0,,0,36,36,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3006,0,,,,,,,,,,,,,,z,0,1.3006,,,,,,,,-0.8,0.5,0,0,0,,0,37,37,36,1,BOILER,HB,old,m,./images/BOILERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8819,1,,,,,,,,,,,,,,m,1,0.8819,,,,,,,,-0.8,0.5,0,0,0,,0,38,38,63,1,BAKER,HB,old,m,./images/BAKERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7137,1,,,,,,,,,,,,,,m,1,0.7137,,,,,,,,-0.8,0.5,0,0,0,,0,39,39,50,1,PILOT,C,old,m,./images/PILOT.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6936,1,,,,,,,,,,,,,,m,1,0.6936,,,,,,,,-0.8,0.5,0,0,0,,0,40,40,38,1,ENGINE,C,old,m,./images/ENGINE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6383,1,,,,,,,,,,,,,,m,1,0.6383,,,,,,,,-0.8,0.5,0,0,0,space,0,41,41,79,1,RULER,LB,old,m,./images/RULERLB.png,15.284,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199171,18,2022-01-29_24h16.20.330,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3782,1,,,,,,,,,,,,,,z,1,1.3782,,,,,,,,-0.8,0.5,0,0,0,,0,42,42,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,
