key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,m,1,1.5163,,,,,,,,1.5163,1,0,6,6,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,m,1,1.3735,,,,,,,,1.3735,1,0,7,7,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,m,1,1.0144,,,,,,,,1.0144,1,0,8,8,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,z,1,1.2299,,,,,,,,1.2299,1,0,9,9,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,m,1,2.3493,,,,,,,,2.3493,1,0,10,10,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,z,1,1.7336,,,,,,,,1.7336,1,0,11,11,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,m,1,1.0218,,,,,,,,1.0218,1,0,12,12,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,z,1,1.2133,,,,,,,,1.2133,1,0,13,13,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,z,1,0.9614,,,,,,,,0.9614,1,0,14,14,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,z,1,2.1199,,,,,,,,2.1199,1,0,15,15,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.059332275,-0.395001492,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.7947,1,,,,,,,,,,,,,,z,1,1.7947,,,,,,,,0.201482612,0.062327508,0,0,0,,0,0,0,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.4992,1,,,,,,,,,,,,,,z,1,2.4992,,,,,,,,0.201482612,0.062327508,0,0,0,,0,1,1,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.5011,1,,,,,,,,,,,,,,z,1,1.5011,,,,,,,,0.201482612,0.062327508,0,0,0,,0,2,2,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0612,1,,,,,,,,,,,,,,m,1,1.0612,,,,,,,,0.201482612,0.062327508,0,0,0,,0,3,3,41,1,STREAM,C,old,m,./images/STREAM.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.7105,1,,,,,,,,,,,,,,z,1,1.7105,,,,,,,,0.201482612,0.062327508,0,0,0,,0,4,4,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.78,1,,,,,,,,,,,,,,z,1,1.78,,,,,,,,0.201482612,0.062327508,0,0,0,,0,5,5,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.5176,1,,,,,,,,,,,,,,m,1,1.5176,,,,,,,,0.201482612,0.062327508,0,0,0,,0,6,6,57,1,FERRY,HB,old,m,./images/FERRYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1418,1,,,,,,,,,,,,,,m,1,1.1418,,,,,,,,0.201482612,0.062327508,0,0,0,,0,7,7,8,1,CLIFF,C,old,m,./images/CLIFF.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.7829,1,,,,,,,,,,,,,,z,1,1.7829,,,,,,,,0.201482612,0.062327508,0,0,0,,0,8,8,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.8441,1,,,,,,,,,,,,,,m,1,1.8441,,,,,,,,0.201482612,0.062327508,0,0,0,,0,9,9,36,1,BOILER,HB,old,m,./images/BOILERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0289,1,,,,,,,,,,,,,,m,1,1.0289,,,,,,,,0.201482612,0.062327508,0,0,0,,0,10,10,11,1,MEDAL,C,old,m,./images/MEDAL.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,3.5591,0,,,,,,,,,,,,,,m,0,3.5591,,,,,,,,0.201482612,0.062327508,0,0,0,,0,11,11,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4274,1,,,,,,,,,,,,,,z,1,1.4274,,,,,,,,0.201482612,0.062327508,0,0,0,,0,12,12,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7492,1,,,,,,,,,,,,,,m,1,0.7492,,,,,,,,0.201482612,0.062327508,0,0,0,,0,13,13,43,1,STOOL,LB,old,m,./images/STOOLLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.7769,1,,,,,,,,,,,,,,z,1,1.7769,,,,,,,,0.201482612,0.062327508,0,0,0,,0,14,14,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.9097,1,,,,,,,,,,,,,,z,1,1.9097,,,,,,,,0.201482612,0.062327508,0,0,0,,0,15,15,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8997,1,,,,,,,,,,,,,,m,1,0.8997,,,,,,,,0.201482612,0.062327508,0,0,0,,0,16,16,81,1,DRILL,HB,old,m,./images/DRILLHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8,1,,,,,,,,,,,,,,m,1,0.8,,,,,,,,0.201482612,0.062327508,0,0,0,,0,17,17,39,1,CANDY,HB,old,m,./images/CANDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7641,1,,,,,,,,,,,,,,m,1,0.7641,,,,,,,,0.201482612,0.062327508,0,0,0,,0,18,18,73,1,GLOVE,LB,old,m,./images/GLOVELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,3.2643,1,,,,,,,,,,,,,,z,1,3.2643,,,,,,,,0.201482612,0.062327508,0,0,0,,0,19,19,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6904,1,,,,,,,,,,,,,,m,1,0.6904,,,,,,,,0.201482612,0.062327508,0,0,0,,0,20,20,46,1,MUMMY,LB,old,m,./images/MUMMYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7463,1,,,,,,,,,,,,,,m,1,0.7463,,,,,,,,0.201482612,0.062327508,0,0,0,,0,21,21,26,1,CLOUD,C,old,m,./images/CLOUD.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9983,1,,,,,,,,,,,,,,z,1,0.9983,,,,,,,,0.201482612,0.062327508,0,0,0,,0,22,22,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8604,1,,,,,,,,,,,,,,m,1,0.8604,,,,,,,,0.201482612,0.062327508,0,0,0,,0,23,23,58,1,CANOE,LB,old,m,./images/CANOELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2999,1,,,,,,,,,,,,,,z,1,1.2999,,,,,,,,0.201482612,0.062327508,0,0,0,,0,24,24,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.6496,1,,,,,,,,,,,,,,z,1,1.6496,,,,,,,,0.201482612,0.062327508,0,0,0,,0,25,25,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6324,1,,,,,,,,,,,,,,m,1,0.6324,,,,,,,,0.201482612,0.062327508,0,0,0,,0,26,26,2,1,STOVE,C,old,m,./images/STOVE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6263,1,,,,,,,,,,,,,,m,1,0.6263,,,,,,,,0.201482612,0.062327508,0,0,0,,0,27,27,44,1,BASKET,C,old,m,./images/BASKET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1288,1,,,,,,,,,,,,,,m,1,1.1288,,,,,,,,0.201482612,0.062327508,0,0,0,,0,28,28,7,1,WAGON,LB,old,m,./images/WAGONLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8143,1,,,,,,,,,,,,,,z,1,0.8143,,,,,,,,0.201482612,0.062327508,0,0,0,,0,29,29,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7325,1,,,,,,,,,,,,,,m,1,0.7325,,,,,,,,0.201482612,0.062327508,0,0,0,,0,30,30,34,1,RAZOR,LB,old,m,./images/RAZORLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1487,1,,,,,,,,,,,,,,z,1,1.1487,,,,,,,,0.201482612,0.062327508,0,0,0,,0,31,31,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3578,1,,,,,,,,,,,,,,z,1,1.3578,,,,,,,,0.201482612,0.062327508,0,0,0,,0,32,32,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.8793,1,,,,,,,,,,,,,,z,1,1.8793,,,,,,,,0.201482612,0.062327508,0,0,0,,0,33,33,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8929,1,,,,,,,,,,,,,,m,1,0.8929,,,,,,,,0.201482612,0.062327508,0,0,0,,0,34,34,30,1,SLOPE,HB,old,m,./images/SLOPEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8152,0,,,,,,,,,,,,,,m,0,0.8152,,,,,,,,0.201482612,0.062327508,0,0,0,,0,35,35,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9764,1,,,,,,,,,,,,,,z,1,0.9764,,,,,,,,0.201482612,0.062327508,0,0,0,,0,36,36,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4828,0,,,,,,,,,,,,,,m,0,1.4828,,,,,,,,0.201482612,0.062327508,0,0,0,,0,37,37,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6986,1,,,,,,,,,,,,,,m,1,0.6986,,,,,,,,0.201482612,0.062327508,0,0,0,,0,38,38,70,1,BANANA,LB,old,m,./images/BANANALB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9409,1,,,,,,,,,,,,,,m,1,0.9409,,,,,,,,0.201482612,0.062327508,0,0,0,,0,39,39,32,1,HOCKEY,C,old,m,./images/HOCKEY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3635,1,,,,,,,,,,,,,,z,1,1.3635,,,,,,,,0.201482612,0.062327508,0,0,0,,0,40,40,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199039,19,2022-01-29_16h42.30.964,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6086,1,,,,,,,,,,,,,,m,1,0.6086,,,,,,,,0.201482612,0.062327508,0,0,0,space,0,41,41,1,1,TOWEL,LB,old,m,./images/TOWELLB.png,3.4462,,,,,,,,,,,,,,,,,,,,,
