key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,m,1,0.8518,,,,,,,,0.8518,1,0,10,10,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,m,1,0.6521,,,,,,,,0.6521,1,0,11,11,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,m,1,0.4541,,,,,,,,0.4541,1,0,12,12,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,z,1,0.5997,,,,,,,,0.5997,1,0,13,13,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,m,1,0.4216,,,,,,,,0.4216,1,0,14,14,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,m,1,0.4562,,,,,,,,0.4562,1,0,15,15,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.035185269,-0.436111139,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.4625,1,,,,,,,,,,,,,,m,1,0.4625,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,0,0,52,1,BANNER,C,old,m,./images/BANNER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,1.3012,0,,,,,,,,,,,,,,z,0,1.3012,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,1,1,68,1,TORCH,HB,old,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.4502,1,,,,,,,,,,,,,,m,1,0.4502,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,2,2,6,1,SQUARE,LB,old,m,./images/SQUARELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.634,1,,,,,,,,,,,,,,m,1,0.634,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,3,3,5,1,PASTA,HB,old,m,./images/PASTAHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.7692,1,,,,,,,,,,,,,,z,1,0.7692,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,4,4,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.4386,1,,,,,,,,,,,,,,m,1,0.4386,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,5,5,28,1,FALCON,C,old,m,./images/FALCON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.4337,1,,,,,,,,,,,,,,m,1,0.4337,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,6,6,3,1,FINGER,LB,old,m,./images/FINGERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.5884,1,,,,,,,,,,,,,,m,1,0.5884,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,7,7,31,1,QUILL,C,old,m,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.7007,1,,,,,,,,,,,,,,m,1,0.7007,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,8,8,77,1,COUCH,HB,old,m,./images/COUCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.4171,1,,,,,,,,,,,,,,m,1,0.4171,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,9,9,45,1,KITTEN,LB,old,m,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,1.1504,1,,,,,,,,,,,,,,z,1,1.1504,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,10,10,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,1.5722,1,,,,,,,,,,,,,,m,1,1.5722,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,11,11,17,1,SKIING,HB,old,m,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.6717,1,,,,,,,,,,,,,,z,1,0.6717,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,12,12,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.5738,1,,,,,,,,,,,,,,m,1,0.5738,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,13,13,27,1,ATTIC,LB,old,m,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.6168,1,,,,,,,,,,,,,,m,1,0.6168,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,14,14,72,1,NOOSE,LB,old,m,./images/NOOSELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.75,1,,,,,,,,,,,,,,m,1,0.75,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,15,15,11,1,BONNET,HB,old,m,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.6675,1,,,,,,,,,,,,,,z,1,0.6675,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,16,16,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.7046,1,,,,,,,,,,,,,,z,1,0.7046,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,17,17,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,1.0051,1,,,,,,,,,,,,,,z,1,1.0051,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,18,18,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,1.3686,0,,,,,,,,,,,,,,z,0,1.3686,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,19,19,38,1,LADDER,HB,old,m,./images/LADDERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.6335,1,,,,,,,,,,,,,,z,1,0.6335,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,20,20,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,1.1037,1,,,,,,,,,,,,,,z,1,1.1037,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,21,21,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.8674,1,,,,,,,,,,,,,,m,1,0.8674,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,22,22,50,1,MALLET,HB,old,m,./images/MALLETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.8169,1,,,,,,,,,,,,,,z,1,0.8169,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,23,23,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,1.0238,1,,,,,,,,,,,,,,z,1,1.0238,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,24,24,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.583,1,,,,,,,,,,,,,,m,1,0.583,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,25,25,58,1,BABOON,C,old,m,./images/BABOON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.7174,1,,,,,,,,,,,,,,z,1,0.7174,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,26,26,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.6004,1,,,,,,,,,,,,,,z,1,0.6004,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,27,27,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.3424,1,,,,,,,,,,,,,,m,1,0.3424,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,28,28,49,1,DRUMS,C,old,m,./images/DRUMS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,1.3353,1,,,,,,,,,,,,,,m,1,1.3353,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,29,29,29,1,CRUMB,HB,old,m,./images/CRUMBHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,1.3039,1,,,,,,,,,,,,,,z,1,1.3039,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,30,30,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.6503,1,,,,,,,,,,,,,,z,1,0.6503,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,31,31,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.7363,1,,,,,,,,,,,,,,z,1,0.7363,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,32,32,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.4672,1,,,,,,,,,,,,,,m,1,0.4672,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,33,33,75,1,GRAIN,LB,old,m,./images/GRAINLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.5345,1,,,,,,,,,,,,,,z,1,0.5345,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,34,34,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.7672,1,,,,,,,,,,,,,,z,1,0.7672,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,35,35,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.7247,1,,,,,,,,,,,,,,m,1,0.7247,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,36,36,9,1,RHINO,LB,old,m,./images/RHINOLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.6339,1,,,,,,,,,,,,,,m,1,0.6339,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,37,37,20,1,CRADLE,HB,old,m,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,1.1339,1,,,,,,,,,,,,,,z,1,1.1339,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,38,38,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,1.2019,1,,,,,,,,,,,,,,z,1,1.2019,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,39,39,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.4173,0,,,,,,,,,,,,,,m,0,0.4173,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,40,40,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.757,1,,,,,,,,,,,,,,z,1,0.757,,,,,,,,0.035185269,-0.436111139,1,0,0,,0,41,41,133,1,POWDY,HB,old,z,./images/POWDYHB.png,break_done_button,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200200,19,2022-01-28_16h48.03.308,lexical_decision_task_DD_L3,2021.2.3,Win32,60.20469597,,,,,,,,,,,0.6669,1,,,,,,,,,,,,,,z,1,0.6669,,,,,,,,0.035185269,-0.436111139,0,0,0,,0,42,42,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,
