key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,0,-0.40647482,-0.300959233,1,0,0,0.973,button_left,0.973,1,0,6,6,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,0,-0.405275779,-0.305755396,1,0,0,1.219,button_left,1.219,1,0,7,7,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,0,0.413669065,-0.29616307,1,0,0,0.745,button_right,0.745,1,0,8,8,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,0,0.419664269,-0.292565947,1,0,0,0.785,button_right,0.785,1,0,9,9,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,0,-0.392086331,-0.316546763,1,0,0,0.909,button_left,0.909,1,0,10,10,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,0,-0.40647482,-0.315347722,1,0,0,0.889,button_left,0.889,1,0,11,11,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,0,0.413669065,-0.286570743,1,0,0,0.669,button_right,0.669,1,0,12,12,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,0,-0.413669065,-0.29736211,1,0,0,0.878,button_left,0.878,1,0,13,13,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,0,0.399280576,-0.326139089,1,0,0,0.625,button_right,0.625,1,0,14,14,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,0,-0.414868106,-0.316546763,1,0,0,0.818,button_left,0.818,1,0,15,15,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.151079137,-0.374100719,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.712,1,,,,,,,,,,,,,,,0,0.42206235,-0.294964029,1,0,0,0.712,button_right_main,0.42206235,-0.294964029,1,0,0,,0,0,0,65,1,FARMER,C,old,m,./images/FARMER.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,2.262,1,,,,,,,,,,,,,,,0,-0.402877698,-0.26498801,1,0,0,2.262,button_left_main,-0.402877698,-0.26498801,1,0,0,,0,1,1,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.743,1,,,,,,,,,,,,,,,0,0.401678657,-0.29616307,1,0,0,0.743,button_right_main,0.401678657,-0.29616307,1,0,0,,0,2,2,77,1,COUCH,C,old,m,./images/COUCH.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,1.028,1,,,,,,,,,,,,,,,0,-0.402877698,-0.272182254,1,0,0,1.028,button_left_main,-0.402877698,-0.272182254,1,0,0,,0,3,3,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.81,1,,,,,,,,,,,,,,,0,0.401678657,-0.261390887,1,0,0,0.81,button_right_main,0.401678657,-0.261390887,1,0,0,,0,4,4,24,1,SCREW,HB,old,m,./images/SCREWHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.693,1,,,,,,,,,,,,,,,0,0.398081535,-0.284172662,1,0,0,0.693,button_right_main,0.398081535,-0.284172662,1,0,0,,0,5,5,68,1,TORCH,C,old,m,./images/TORCH.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.737,1,,,,,,,,,,,,,,,0,0.405275779,-0.28177458,1,0,0,0.737,button_right_main,0.405275779,-0.28177458,1,0,0,,0,6,6,61,1,CANDLE,LB,old,m,./images/CANDLELB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.871,1,,,,,,,,,,,,,,,0,0.389688249,-0.298561151,1,0,0,0.871,button_right_main,0.389688249,-0.298561151,1,0,0,,0,7,7,78,1,LITTER,HB,old,m,./images/LITTERHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,1.13,1,,,,,,,,,,,,,,,0,-0.306954436,-0.272182254,1,0,0,1.13,button_left_main,-0.306954436,-0.272182254,1,0,0,,0,8,8,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,1.571,1,,,,,,,,,,,,,,,0,-0.387290168,-0.31294964,1,0,0,1.571,button_left_main,-0.387290168,-0.31294964,1,0,0,,0,9,9,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,2.227,0,,,,,,,,,,,,,,,0,0.370503597,-0.31294964,1,0,0,2.227,button_right_main,0.370503597,-0.31294964,1,0,0,,0,10,10,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.704,1,,,,,,,,,,,,,,,0,0.400479616,-0.270983213,1,0,0,0.704,button_right_main,0.400479616,-0.270983213,1,0,0,,0,11,11,70,1,URINE,LB,old,m,./images/URINELB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.629,1,,,,,,,,,,,,,,,0,0.394484412,-0.269784173,1,0,0,0.629,button_right_main,0.394484412,-0.269784173,1,0,0,,0,12,12,56,1,PACKET,C,old,m,./images/PACKET.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.955,1,,,,,,,,,,,,,,,0,-0.368105516,-0.29616307,1,0,0,0.955,button_left_main,-0.368105516,-0.29616307,1,0,0,,0,13,13,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.695,1,,,,,,,,,,,,,,,0,0.392086331,-0.286570743,1,0,0,0.695,button_right_main,0.392086331,-0.286570743,1,0,0,,0,14,14,57,1,MOOSE,HB,old,m,./images/MOOSEHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,1.854,1,,,,,,,,,,,,,,,0,-0.366906475,-0.279376499,1,0,0,1.854,button_left_main,-0.366906475,-0.279376499,1,0,0,,0,15,15,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.612,1,,,,,,,,,,,,,,,0,0.405275779,-0.282973621,1,0,0,0.612,button_right_main,0.405275779,-0.282973621,1,0,0,,0,16,16,46,1,PEARL,LB,old,m,./images/PEARLLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.628,1,,,,,,,,,,,,,,,0,0.408872902,-0.272182254,1,0,0,0.628,button_right_main,0.408872902,-0.272182254,1,0,0,,0,17,17,73,1,SNACK,LB,old,m,./images/SNACKLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.845,1,,,,,,,,,,,,,,,0,-0.378896882,-0.260191847,1,0,0,0.845,button_left_main,-0.378896882,-0.260191847,1,0,0,,0,18,18,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.68,1,,,,,,,,,,,,,,,0,0.398081535,-0.293764988,1,0,0,0.68,button_right_main,0.398081535,-0.293764988,1,0,0,,0,19,19,76,1,INFANT,LB,old,m,./images/INFANTLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.619,1,,,,,,,,,,,,,,,0,0.404076739,-0.294964029,1,0,0,0.619,button_right_main,0.404076739,-0.294964029,1,0,0,,0,20,20,30,1,STORM,HB,old,m,./images/STORMHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,1.34,1,,,,,,,,,,,,,,,0,-0.387290168,-0.272182254,1,0,0,1.34,button_left_main,-0.387290168,-0.272182254,1,0,0,,0,21,21,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.865,1,,,,,,,,,,,,,,,0,-0.382494005,-0.273381295,1,0,0,0.865,button_left_main,-0.382494005,-0.273381295,1,0,0,,0,22,22,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.637,1,,,,,,,,,,,,,,,0,0.394484412,-0.293764988,1,0,0,0.637,button_right_main,0.394484412,-0.293764988,1,0,0,,0,23,23,38,1,LADDER,C,old,m,./images/LADDER.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.944,1,,,,,,,,,,,,,,,0,-0.381294964,-0.270983213,1,0,0,0.944,button_left_main,-0.381294964,-0.270983213,1,0,0,,0,24,24,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,1.752,1,,,,,,,,,,,,,,,0,-0.389688249,-0.262589928,1,0,0,1.752,button_left_main,-0.389688249,-0.262589928,1,0,0,,0,25,25,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.937,1,,,,,,,,,,,,,,,0,-0.395683453,-0.261390887,1,0,0,0.937,button_left_main,-0.395683453,-0.261390887,1,0,0,,0,26,26,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.653,1,,,,,,,,,,,,,,,0,0.401678657,-0.293764988,1,0,0,0.653,button_right_main,0.401678657,-0.293764988,1,0,0,,0,27,27,22,1,MELON,LB,old,m,./images/MELONLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.887,1,,,,,,,,,,,,,,,0,0.407673861,-0.287769784,1,0,0,0.887,button_right_main,0.407673861,-0.287769784,1,0,0,,0,28,28,28,1,FALCON,LB,old,m,./images/FALCONLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.769,1,,,,,,,,,,,,,,,0,0.396882494,-0.308153477,1,0,0,0.769,button_right_main,0.396882494,-0.308153477,1,0,0,,0,29,29,20,1,CRADLE,C,old,m,./images/CRADLE.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.746,1,,,,,,,,,,,,,,,0,0.405275779,-0.327338129,1,0,0,0.746,button_right_main,0.405275779,-0.327338129,1,0,0,,0,30,30,47,1,BERRY,C,old,m,./images/BERRY.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,1.812,0,,,,,,,,,,,,,,,0,0.420863309,-0.300959233,1,0,0,1.812,button_right_main,0.420863309,-0.300959233,1,0,0,,0,31,31,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.936,1,,,,,,,,,,,,,,,0,-0.369304556,-0.322541966,1,0,0,0.936,button_left_main,-0.369304556,-0.322541966,1,0,0,,0,32,32,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.645,1,,,,,,,,,,,,,,,0,0.394484412,-0.324940048,1,0,0,0.645,button_right_main,0.394484412,-0.324940048,1,0,0,,0,33,33,51,1,ONION,HB,old,m,./images/ONIONHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,1.368,1,,,,,,,,,,,,,,,0,0.405275779,-0.282973621,1,0,0,1.368,button_right_main,0.405275779,-0.282973621,1,0,0,,0,34,34,50,1,MALLET,C,old,m,./images/MALLET.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.892,1,,,,,,,,,,,,,,,0,0.419664269,-0.302158273,1,0,0,0.892,button_right_main,0.419664269,-0.302158273,1,0,0,,0,35,35,75,1,GRAIN,HB,old,m,./images/GRAINHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,1.421,0,,,,,,,,,,,,,,,0,0.395683453,-0.286570743,1,0,0,1.421,button_right_main,0.395683453,-0.286570743,1,0,0,,0,36,36,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,4.973,1,,,,,,,,,,,,,,,0,-0.360911271,-0.275779376,1,0,0,4.973,button_left_main,-0.360911271,-0.275779376,1,0,0,,0,37,37,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,0.877,1,,,,,,,,,,,,,,,0,0.357314149,-0.254196643,1,0,0,0.877,button_right_main,0.357314149,-0.254196643,1,0,0,,0,38,38,36,1,THROAT,HB,old,m,./images/THROATHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198895,19,2022-01-30_23h48.10.530,lexical_decision_task_DD_L2,2021.2.3,MacIntel,50,,,,,,,,,,1.146,1,,,,,,,,,,,,,,,0,0.369304556,-0.263788969,1,0,0,1.146,button_right_main,0.369304556,-0.263788969,1,0,0,,0,39,39,60,1,TWINS,HB,old,m,./images/TWINSHB.png,,,,,,,,,,,,,,,,,,,,
