key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,m,1,0.71,,,,,,,,0.71,1,0,6,6,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,z,1,0.7096,,,,,,,,0.7096,1,0,7,7,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,m,1,0.677,,,,,,,,0.677,1,0,8,8,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,m,0,0.964,,,,,,,,0.964,0,0,9,9,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,m,1,0.7345,,,,,,,,0.7345,1,0,10,10,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,m,1,0.7194,,,,,,,,0.7194,1,0,11,11,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,m,1,0.6319,,,,,,,,0.6319,1,0,12,12,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,z,1,0.7231,,,,,,,,0.7231,1,0,13,13,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,m,1,0.5707,,,,,,,,0.5707,1,0,14,14,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,z,1,0.6682,,,,,,,,0.6682,1,0,15,15,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.053703622,-0.388888915,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,1.7409,1,,,,,,,,,,,,,,z,1,1.7409,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,0,0,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.8753,1,,,,,,,,,,,,,,m,1,0.8753,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,1,1,72,1,NOOSE,LB,old,m,./images/NOOSELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7308,1,,,,,,,,,,,,,,m,1,0.7308,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,2,2,70,1,URINE,C,old,m,./images/URINE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.867,1,,,,,,,,,,,,,,z,1,0.867,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,3,3,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,1.0521,1,,,,,,,,,,,,,,z,1,1.0521,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,4,4,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.9038,1,,,,,,,,,,,,,,z,1,0.9038,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,5,5,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.8743,1,,,,,,,,,,,,,,z,1,0.8743,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,6,6,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.8359,1,,,,,,,,,,,,,,z,1,0.8359,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,7,7,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,1.08,1,,,,,,,,,,,,,,z,1,1.08,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,8,8,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7907,1,,,,,,,,,,,,,,m,1,0.7907,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,9,9,67,1,SAILOR,C,old,m,./images/SAILOR.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.8511,1,,,,,,,,,,,,,,m,1,0.8511,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,10,10,21,1,KIDNEY,LB,old,m,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7816,1,,,,,,,,,,,,,,z,1,0.7816,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,11,11,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.8666,1,,,,,,,,,,,,,,z,1,0.8666,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,12,12,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.9237,1,,,,,,,,,,,,,,z,1,0.9237,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,13,13,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7797,1,,,,,,,,,,,,,,z,1,0.7797,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,14,14,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7404,1,,,,,,,,,,,,,,z,1,0.7404,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,15,15,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.8397,1,,,,,,,,,,,,,,m,1,0.8397,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,16,16,23,1,WALRUS,HB,old,m,./images/WALRUSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7048,1,,,,,,,,,,,,,,m,1,0.7048,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,17,17,73,1,SNACK,C,old,m,./images/SNACK.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7164,1,,,,,,,,,,,,,,z,1,0.7164,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,18,18,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7856,0,,,,,,,,,,,,,,z,0,0.7856,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,19,19,36,1,THROAT,LB,old,m,./images/THROATLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,1.0022,1,,,,,,,,,,,,,,m,1,1.0022,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,20,20,47,1,BERRY,HB,old,m,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.852,1,,,,,,,,,,,,,,z,1,0.852,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,21,21,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,1.0737,0,,,,,,,,,,,,,,m,0,1.0737,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,22,22,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.8591,1,,,,,,,,,,,,,,z,1,0.8591,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,23,23,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7878,1,,,,,,,,,,,,,,m,1,0.7878,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,24,24,35,1,PEACH,HB,old,m,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7619,0,,,,,,,,,,,,,,m,0,0.7619,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,25,25,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.682,1,,,,,,,,,,,,,,z,1,0.682,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,26,26,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7669,1,,,,,,,,,,,,,,z,1,0.7669,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,27,27,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.646,1,,,,,,,,,,,,,,m,1,0.646,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,28,28,34,1,CANYON,C,old,m,./images/CANYON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7576,1,,,,,,,,,,,,,,z,1,0.7576,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,29,29,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,1.0452,1,,,,,,,,,,,,,,z,1,1.0452,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,30,30,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.6694,1,,,,,,,,,,,,,,m,1,0.6694,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,31,31,33,1,MAGGOT,LB,old,m,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7408,1,,,,,,,,,,,,,,z,1,0.7408,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,32,32,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.6821,1,,,,,,,,,,,,,,z,1,0.6821,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,33,33,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.8194,1,,,,,,,,,,,,,,m,1,0.8194,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,34,34,44,1,LIZARD,HB,old,m,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.8728,1,,,,,,,,,,,,,,m,1,0.8728,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,35,35,15,1,GREASE,LB,old,m,./images/GREASELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.9333,1,,,,,,,,,,,,,,m,1,0.9333,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,36,36,28,1,FALCON,C,old,m,./images/FALCON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7105,1,,,,,,,,,,,,,,m,1,0.7105,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,37,37,1,1,PLANK,C,old,m,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.713,1,,,,,,,,,,,,,,z,1,0.713,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,38,38,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.799,1,,,,,,,,,,,,,,z,1,0.799,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,39,39,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.801,1,,,,,,,,,,,,,,m,1,0.801,,,,,,,,-0.064814734,-0.186111132,0,0,0,,0,40,40,53,1,CARPET,HB,old,m,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.8669,1,,,,,,,,,,,,,,m,1,0.8669,,,,,,,,0.011111138,-0.362963045,1,0,0,,0,41,41,32,1,BARREL,HB,old,m,./images/BARRELHB.png,break_done_button,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199480,19,2022-01-28_17h52.13.407,lexical_decision_task_DD_L3,2021.2.3,Win32,59.00401227,,,,,,,,,,,0.7218,1,,,,,,,,,,,,,,m,1,0.7218,,,,,,,,0.011111138,-0.362963045,0,0,0,,0,42,42,60,1,TWINS,LB,old,m,./images/TWINSLB.png,,,,,,,,,,,,,,,,,,,,,
